,date,DayName,IsWorkDay,Hour,IsWorkHour,Temperature,Humidity,Light,CO2,Occupancy
73,2015-02-11,Wednesday,1,16,1,21.89,30.4175,1.0,795.5,1
74,2015-02-11,Wednesday,1,16,1,21.89,30.39,1.0,797.75,1
75,2015-02-11,Wednesday,1,16,1,21.89,30.39,1.0,798.0,1
76,2015-02-11,Wednesday,1,16,1,21.89,30.445,1.0,802.0,1
77,2015-02-11,Wednesday,1,16,1,21.89,30.356666666666698,1.0,797.5,1
78,2015-02-11,Wednesday,1,16,1,21.89,30.323333333333302,1.0,791.5,1
79,2015-02-11,Wednesday,1,16,1,21.89,30.32,1.0,788.25,1
80,2015-02-11,Wednesday,1,16,1,21.89,30.39,1.0,792.25,1
81,2015-02-11,Wednesday,1,16,1,21.89,30.39,1.0,795.5,1
82,2015-02-11,Wednesday,1,16,1,21.89,30.365,1.0,793.5,1
83,2015-02-11,Wednesday,1,16,1,21.89,30.23,1.0,789.333333333333,1
84,2015-02-11,Wednesday,1,16,1,21.89,30.2,1.0,786.0,1
85,2015-02-11,Wednesday,1,16,1,21.89,30.0225,1.0,771.75,1
86,2015-02-11,Wednesday,1,16,1,21.89,29.96,1.0,760.0,1
87,2015-02-11,Wednesday,1,16,1,21.89,29.9175,1.0,756.0,1
88,2015-02-11,Wednesday,1,16,1,21.89,30.1,1.0,754.0,1
89,2015-02-11,Wednesday,1,16,1,21.89,30.15,1.0,759.0,1
90,2015-02-11,Wednesday,1,16,1,21.89,30.1333333333333,1.0,756.666666666667,1
91,2015-02-11,Wednesday,1,16,1,21.89,30.47,1.0,764.25,1
92,2015-02-11,Wednesday,1,16,1,21.89,30.1666666666667,1.0,768.0,1
93,2015-02-11,Wednesday,1,16,1,21.89,30.075,1.0,770.25,1
94,2015-02-11,Wednesday,1,16,1,21.89,30.125,1.0,766.25,1
95,2015-02-11,Wednesday,1,16,1,21.89,30.175,1.0,767.75,1
96,2015-02-11,Wednesday,1,16,1,21.89,30.295,1.0,777.0,1
97,2015-02-11,Wednesday,1,16,1,21.89,30.2,1.0,775.333333333333,1
98,2015-02-11,Wednesday,1,16,1,21.89,30.2,1.0,768.0,1
99,2015-02-11,Wednesday,1,16,1,21.865,30.15,1.0,766.75,1
100,2015-02-11,Wednesday,1,16,1,21.89,30.075,1.0,772.5,1
101,2015-02-11,Wednesday,1,16,1,21.89,30.0725,1.0,774.75,1
102,2015-02-11,Wednesday,1,16,1,21.89,30.03,1.0,766.333333333333,1
103,2015-02-11,Wednesday,1,16,1,21.89,29.9175,1.0,752.0,1
104,2015-02-11,Wednesday,1,16,1,21.89,30.1,1.0,754.0,1
105,2015-02-11,Wednesday,1,16,1,21.89,30.1,1.0,755.0,1
106,2015-02-11,Wednesday,1,16,1,21.89,30.075,1.0,763.25,1
107,2015-02-11,Wednesday,1,16,1,21.89,30.1975,1.0,769.5,1
108,2015-02-11,Wednesday,1,16,1,21.89,30.23,1.0,769.333333333333,1
109,2015-02-11,Wednesday,1,16,1,21.9175,30.5475,1.0,772.25,1
110,2015-02-11,Wednesday,1,16,1,21.963333333333303,30.7933333333333,1.0,784.666666666667,1
111,2015-02-11,Wednesday,1,16,1,21.9725,30.2,1.0,784.25,1
112,2015-02-11,Wednesday,1,16,1,22.0,30.175,1.0,794.25,1
113,2015-02-11,Wednesday,1,16,1,21.945,30.245,1.0,791.0,1
114,2015-02-11,Wednesday,1,16,1,21.926666666666698,30.29,1.0,791.333333333333,1
115,2015-02-11,Wednesday,1,16,1,21.9725,30.175,1.0,793.25,1
116,2015-02-11,Wednesday,1,16,1,21.89,30.245,1.0,787.5,1
117,2015-02-11,Wednesday,1,16,1,21.926666666666698,30.356666666666698,1.0,789.0,1
118,2015-02-11,Wednesday,1,16,1,21.945,30.1725,1.0,782.75,1
119,2015-02-11,Wednesday,1,16,1,21.9175,30.34,1.0,783.5,1
120,2015-02-11,Wednesday,1,16,1,21.926666666666698,30.29,1.0,791.0,1
121,2015-02-11,Wednesday,1,16,1,21.9175,30.2925,1.0,786.0,1
122,2015-02-11,Wednesday,1,16,1,21.9175,30.27,1.0,786.5,1
123,2015-02-11,Wednesday,1,16,1,21.926666666666698,30.196666666666697,1.0,786.333333333333,1
124,2015-02-11,Wednesday,1,16,1,21.89,30.34,1.0,786.333333333333,1
125,2015-02-11,Wednesday,1,16,1,21.945,30.34,1.0,787.666666666667,1
126,2015-02-11,Wednesday,1,16,1,21.945,30.39,1.0,786.5,1
127,2015-02-11,Wednesday,1,16,1,21.89,30.365,1.0,791.75,1
128,2015-02-11,Wednesday,1,16,1,21.89,30.39,1.0,788.0,1
129,2015-02-11,Wednesday,1,16,1,21.9175,30.4725,1.0,797.75,1
130,2015-02-11,Wednesday,1,16,1,21.9175,30.39,1.0,801.75,1
131,2015-02-11,Wednesday,1,16,1,21.945,30.5,1.0,803.5,1
132,2015-02-11,Wednesday,1,16,1,21.89,30.4725,1.0,811.0,1
133,2015-02-11,Wednesday,1,17,1,21.89,30.426666666666698,1.0,803.666666666667,1
134,2015-02-11,Wednesday,1,17,1,21.9725,30.5,1.0,801.5,1
135,2015-02-11,Wednesday,1,17,1,21.945,30.5,1.0,804.0,1
136,2015-02-11,Wednesday,1,17,1,21.9725,30.4175,1.0,807.0,1
137,2015-02-11,Wednesday,1,17,1,21.945,30.3675,1.0,801.75,1
138,2015-02-11,Wednesday,1,17,1,21.9725,30.4725,1.0,796.25,1
139,2015-02-11,Wednesday,1,17,1,21.926666666666698,30.533333333333303,1.0,807.0,1
140,2015-02-11,Wednesday,1,17,1,21.9725,30.55,1.0,823.75,1
141,2015-02-11,Wednesday,1,17,1,21.89,30.463333333333303,1.0,818.0,1
142,2015-02-11,Wednesday,1,17,1,21.956,30.458000000000002,1.0,807.5,1
143,2015-02-11,Wednesday,1,17,1,21.9175,30.5,1.0,814.0,1
144,2015-02-11,Wednesday,1,17,1,21.963333333333303,30.39,1.0,804.25,1
145,2015-02-11,Wednesday,1,17,1,21.945,30.445,1.0,805.0,1
146,2015-02-11,Wednesday,1,17,1,21.945,30.3975,1.0,805.75,1
147,2015-02-11,Wednesday,1,17,1,21.945,30.3425,1.0,799.25,1
148,2015-02-11,Wednesday,1,17,1,22.0,30.445,1.0,797.0,1
149,2015-02-11,Wednesday,1,17,1,21.9725,30.4175,1.0,798.25,1
150,2015-02-11,Wednesday,1,17,1,22.0,30.2,1.0,784.5,1
151,2015-02-11,Wednesday,1,17,1,21.926666666666698,30.3266666666667,1.0,780.666666666667,1
152,2015-02-11,Wednesday,1,17,1,21.9725,30.365,1.0,782.75,1
153,2015-02-11,Wednesday,1,17,1,21.89,30.39,1.0,787.0,1
154,2015-02-11,Wednesday,1,17,1,21.89,30.245,1.0,790.5,1
155,2015-02-11,Wednesday,1,17,1,21.89,30.3175,1.0,782.25,1
156,2015-02-11,Wednesday,1,17,1,21.89,30.196666666666697,1.0,778.0,1
157,2015-02-11,Wednesday,1,17,1,21.89,30.2475,1.0,778.0,1
158,2015-02-11,Wednesday,1,17,1,21.89,30.1333333333333,1.0,773.333333333333,1
159,2015-02-11,Wednesday,1,17,1,21.89,30.175,1.0,766.25,1
160,2015-02-11,Wednesday,1,17,1,21.89,30.125,1.0,756.25,1
161,2015-02-11,Wednesday,1,17,1,21.89,30.175,1.0,751.333333333333,1
162,2015-02-11,Wednesday,1,17,1,21.89,30.033333333333303,1.0,746.5,1
163,2015-02-11,Wednesday,1,17,1,21.89,29.8675,1.0,740.5,1
164,2015-02-11,Wednesday,1,17,1,21.84,29.84,1.0,735.0,1
165,2015-02-11,Wednesday,1,17,1,21.89,29.89,1.0,719.0,1
166,2015-02-11,Wednesday,1,17,1,21.815,29.84,1.0,718.0,1
167,2015-02-11,Wednesday,1,17,1,21.823333333333302,29.856666666666698,1.0,716.0,1
168,2015-02-11,Wednesday,1,17,1,21.84,29.84,1.0,712.25,1
169,2015-02-11,Wednesday,1,17,1,21.815,29.815,1.0,708.5,1
170,2015-02-11,Wednesday,1,17,1,21.84,29.795,1.0,702.0,1
171,2015-02-11,Wednesday,1,17,1,21.823333333333302,29.823333333333302,1.0,702.0,1
172,2015-02-11,Wednesday,1,17,1,21.815,29.7475,1.0,695.75,1
173,2015-02-11,Wednesday,1,17,1,21.79,29.73,1.0,686.666666666667,1
174,2015-02-11,Wednesday,1,17,1,21.815,29.55,1.0,679.75,1
175,2015-02-11,Wednesday,1,17,1,21.79,29.5,1.0,674.0,1
176,2015-02-11,Wednesday,1,17,1,21.79,29.3675,1.0,669.25,1
177,2015-02-11,Wednesday,1,17,1,21.79,29.745,1.0,667.5,1
178,2015-02-11,Wednesday,1,17,1,21.815,29.6725,1.0,679.0,1
179,2015-02-11,Wednesday,1,17,1,21.79,29.6,1.0,678.0,1
180,2015-02-11,Wednesday,1,17,1,21.84,29.55,1.0,674.0,1
181,2015-02-11,Wednesday,1,17,1,21.79,29.4725,1.0,666.5,1
182,2015-02-11,Wednesday,1,17,1,21.79,29.34,1.0,665.666666666667,1
183,2015-02-11,Wednesday,1,17,1,21.89,29.29,1.0,648.666666666667,1
184,2015-02-11,Wednesday,1,17,1,21.84,29.315,1.0,643.25,1
185,2015-02-11,Wednesday,1,17,1,21.89,29.29,1.0,635.0,1
186,2015-02-11,Wednesday,1,17,1,21.865,29.29,1.0,636.25,1
187,2015-02-11,Wednesday,1,17,1,21.89,29.34,1.0,636.25,1
188,2015-02-11,Wednesday,1,17,1,21.89,29.29,1.0,639.0,1
189,2015-02-11,Wednesday,1,17,1,21.856666666666698,29.4333333333333,1.0,640.333333333333,1
190,2015-02-11,Wednesday,1,17,1,21.89,29.2675,1.0,639.75,1
191,2015-02-11,Wednesday,1,17,1,21.89,29.245,1.0,638.5,1
192,2015-02-11,Wednesday,1,18,2,21.89,29.42,1.0,643.5,1
193,2015-02-11,Wednesday,1,18,2,21.89,29.7725,1.0,648.0,1
194,2015-02-11,Wednesday,1,18,2,21.89,29.7475,1.0,656.75,1
195,2015-02-11,Wednesday,1,18,2,21.89,29.4566666666667,1.0,655.666666666667,1
196,2015-02-11,Wednesday,1,18,2,21.89,29.2675,1.0,646.75,1
197,2015-02-11,Wednesday,1,18,2,21.89,29.29,1.0,643.0,1
198,2015-02-11,Wednesday,1,18,2,21.89,29.23,1.0,639.0,1
199,2015-02-11,Wednesday,1,18,2,21.89,29.2,1.0,633.5,1
200,2015-02-11,Wednesday,1,18,2,21.865,29.125,1.0,631.0,1
201,2015-02-11,Wednesday,1,18,2,21.89,29.125,1.0,626.0,1
202,2015-02-11,Wednesday,1,18,2,21.815,28.9725,1.0,614.75,1
203,2015-02-11,Wednesday,1,18,2,21.79,28.89,1.0,606.0,1
204,2015-02-11,Wednesday,1,18,2,21.823333333333302,28.856666666666698,1.0,603.0,1
205,2015-02-11,Wednesday,1,18,2,21.79,28.79,1.0,600.75,1
206,2015-02-11,Wednesday,1,18,2,21.79,28.695,1.0,601.0,1
207,2015-02-11,Wednesday,1,18,2,21.79,28.6333333333333,1.0,601.666666666667,1
208,2015-02-11,Wednesday,1,18,2,21.79,28.7225,1.0,597.25,1
209,2015-02-11,Wednesday,1,18,2,21.79,28.6475,1.0,596.5,1
210,2015-02-11,Wednesday,1,18,2,21.79,28.533333333333303,1.0,596.666666666667,1
211,2015-02-11,Wednesday,1,18,2,21.79,28.525,1.0,595.25,1
212,2015-02-11,Wednesday,1,18,2,21.79,28.42,1.0,588.5,1
213,2015-02-11,Wednesday,1,18,2,21.79,28.55,1.0,585.0,1
214,2015-02-11,Wednesday,1,18,2,21.7675,28.5,1.0,585.75,1
215,2015-02-11,Wednesday,1,18,2,21.7,28.445,1.0,584.5,1
216,2015-02-11,Wednesday,1,18,2,21.7,28.5,0.0,585.0,1
217,2015-02-11,Wednesday,1,18,2,21.7,28.5666666666667,0.0,582.0,0
218,2015-02-11,Wednesday,1,18,2,21.7,28.76,0.0,578.0,0
219,2015-02-11,Wednesday,1,18,2,21.7,28.79,0.0,584.0,0
220,2015-02-11,Wednesday,1,18,2,21.7,28.79,0.0,586.5,0
221,2015-02-11,Wednesday,1,18,2,21.7,28.84,0.0,587.5,0
222,2015-02-11,Wednesday,1,18,2,21.7,28.86,0.0,586.0,0
223,2015-02-11,Wednesday,1,18,2,21.7,28.86,0.0,592.333333333333,0
224,2015-02-11,Wednesday,1,18,2,21.7,28.79,0.0,590.0,0
225,2015-02-11,Wednesday,1,18,2,21.6,28.895,0.0,590.0,0
226,2015-02-11,Wednesday,1,18,2,21.6333333333333,28.79,0.0,590.5,0
227,2015-02-11,Wednesday,1,18,2,21.6,28.73,0.0,593.5,0
228,2015-02-11,Wednesday,1,18,2,21.6,28.79,0.0,595.0,0
229,2015-02-11,Wednesday,1,18,2,21.6,28.79,0.0,594.666666666667,0
230,2015-02-11,Wednesday,1,18,2,21.55,28.79,0.0,593.0,0
231,2015-02-11,Wednesday,1,18,2,21.6,28.79,0.0,582.5,0
232,2015-02-11,Wednesday,1,18,2,21.6,28.79,0.0,579.5,0
233,2015-02-11,Wednesday,1,18,2,21.6,28.79,0.0,588.0,0
234,2015-02-11,Wednesday,1,18,2,21.5,28.84,0.0,596.5,0
235,2015-02-11,Wednesday,1,18,2,21.5,28.823333333333302,0.0,622.333333333333,0
236,2015-02-11,Wednesday,1,18,2,21.5,28.79,0.0,606.0,0
237,2015-02-11,Wednesday,1,18,2,21.5,29.6,0.0,605.0,0
238,2015-02-11,Wednesday,1,18,2,21.5,28.995,0.0,642.5,0
239,2015-02-11,Wednesday,1,18,2,21.39,29.015,0.0,604.25,0
240,2015-02-11,Wednesday,1,18,2,21.39,29.445,0.0,596.0,0
241,2015-02-11,Wednesday,1,18,2,21.39,29.2,0.0,612.0,0
242,2015-02-11,Wednesday,1,18,2,21.39,29.1,0.0,720.5,0
243,2015-02-11,Wednesday,1,18,2,21.323333333333302,29.33,0.0,1760.0,0
244,2015-02-11,Wednesday,1,18,2,21.29,29.0,0.0,1665.0,0
245,2015-02-11,Wednesday,1,18,2,21.29,29.03,0.0,1255.66666666667,0
246,2015-02-11,Wednesday,1,18,2,21.29,29.2,0.0,724.0,0
247,2015-02-11,Wednesday,1,18,2,21.29,29.1,0.0,619.0,0
248,2015-02-11,Wednesday,1,18,2,21.29,29.9,0.0,562.5,0
249,2015-02-11,Wednesday,1,18,2,21.29,29.926666666666698,0.0,582.0,0
250,2015-02-11,Wednesday,1,18,2,21.29,29.8,0.0,616.0,0
251,2015-02-11,Wednesday,1,18,2,21.245,29.55,0.0,648.5,0
252,2015-02-11,Wednesday,1,19,0,21.2,29.5,0.0,673.0,0
253,2015-02-11,Wednesday,1,19,0,21.2,30.1,0.0,608.0,0
254,2015-02-11,Wednesday,1,19,0,21.2,29.6,0.0,752.0,0
255,2015-02-11,Wednesday,1,19,0,21.2,30.45,0.0,621.5,0
256,2015-02-11,Wednesday,1,19,0,21.2,30.0,0.0,589.333333333333,0
257,2015-02-11,Wednesday,1,19,0,21.2,29.9,0.0,608.5,0
258,2015-02-11,Wednesday,1,19,0,21.2,29.945,0.0,620.0,0
259,2015-02-11,Wednesday,1,19,0,21.2,29.495,0.0,598.5,0
260,2015-02-11,Wednesday,1,19,0,21.2,29.64,0.0,640.5,0
261,2015-02-11,Wednesday,1,19,0,21.2,29.963333333333303,0.0,695.0,0
262,2015-02-11,Wednesday,1,19,0,21.2,29.89,0.0,670.0,0
263,2015-02-11,Wednesday,1,19,0,21.2,29.79,0.0,619.0,0
264,2015-02-11,Wednesday,1,19,0,21.2,29.76,0.0,571.666666666667,0
265,2015-02-11,Wednesday,1,19,0,21.2,29.995,0.0,533.5,0
266,2015-02-11,Wednesday,1,19,0,21.1666666666667,29.996666666666698,0.0,618.666666666667,0
267,2015-02-11,Wednesday,1,19,0,21.2,30.2,0.0,516.0,0
268,2015-02-11,Wednesday,1,19,0,21.15,31.05,0.0,515.0,0
269,2015-02-11,Wednesday,1,19,0,21.15,29.8,0.0,513.5,0
270,2015-02-11,Wednesday,1,19,0,21.15,29.645,0.0,520.0,0
271,2015-02-11,Wednesday,1,19,0,21.1,29.65,0.0,527.5,0
272,2015-02-11,Wednesday,1,19,0,21.1,29.45,0.0,526.0,0
273,2015-02-11,Wednesday,1,19,0,21.1,29.663333333333302,0.0,526.333333333333,0
274,2015-02-11,Wednesday,1,19,0,21.1,29.795,0.0,528.0,0
275,2015-02-11,Wednesday,1,19,0,21.1,29.89,0.0,524.0,0
276,2015-02-11,Wednesday,1,19,0,21.1,29.695,0.0,524.5,0
277,2015-02-11,Wednesday,1,19,0,21.1,29.896666666666697,0.0,521.333333333333,0
278,2015-02-11,Wednesday,1,19,0,21.1,29.995,0.0,524.0,0
279,2015-02-11,Wednesday,1,19,0,21.1,29.945,0.0,522.5,0
280,2015-02-11,Wednesday,1,19,0,21.1,29.79,0.0,526.0,0
281,2015-02-11,Wednesday,1,19,0,21.05,29.75,0.0,520.0,0
282,2015-02-11,Wednesday,1,19,0,21.1,30.29,0.0,526.0,0
283,2015-02-11,Wednesday,1,19,0,21.1,29.39,0.0,530.0,0
284,2015-02-11,Wednesday,1,19,0,21.1,29.6,0.0,529.0,0
285,2015-02-11,Wednesday,1,19,0,21.1,29.34,0.0,529.0,0
286,2015-02-11,Wednesday,1,19,0,21.1,29.745,0.0,527.0,0
287,2015-02-11,Wednesday,1,19,0,21.1,29.393333333333302,0.0,530.0,0
288,2015-02-11,Wednesday,1,19,0,21.1,30.05,0.0,526.0,0
289,2015-02-11,Wednesday,1,19,0,21.075,29.5,0.0,526.0,0
290,2015-02-11,Wednesday,1,19,0,21.1,29.5,0.0,526.0,0
291,2015-02-11,Wednesday,1,19,0,21.1,30.09,0.0,531.5,0
292,2015-02-11,Wednesday,1,19,0,21.1,30.1,0.0,534.0,0
293,2015-02-11,Wednesday,1,19,0,21.0,29.495,0.0,533.0,0
294,2015-02-11,Wednesday,1,19,0,21.1,29.445,0.0,521.333333333333,0
295,2015-02-11,Wednesday,1,19,0,21.1,29.645,0.0,523.5,0
296,2015-02-11,Wednesday,1,19,0,21.1,30.1,0.0,521.0,0
297,2015-02-11,Wednesday,1,19,0,21.0,29.945,0.0,522.0,0
298,2015-02-11,Wednesday,1,19,0,21.1,29.6,0.0,520.0,0
299,2015-02-11,Wednesday,1,19,0,21.025,30.1225,0.0,520.5,0
300,2015-02-11,Wednesday,1,19,0,21.0,30.0,0.0,520.0,0
301,2015-02-11,Wednesday,1,19,0,21.0,29.53,0.0,523.666666666667,0
302,2015-02-11,Wednesday,1,19,0,21.0,29.55,0.0,520.0,0
303,2015-02-11,Wednesday,1,19,0,21.0,29.195,0.0,524.5,0
304,2015-02-11,Wednesday,1,19,0,21.0,29.53,0.0,519.333333333333,0
305,2015-02-11,Wednesday,1,19,0,21.0,29.445,0.0,519.0,0
306,2015-02-11,Wednesday,1,19,0,21.0,30.1,0.0,520.0,0
307,2015-02-11,Wednesday,1,19,0,21.0,29.945,0.0,522.5,0
308,2015-02-11,Wednesday,1,19,0,21.0,29.8,0.0,527.5,0
309,2015-02-11,Wednesday,1,19,0,21.0,30.0666666666667,0.0,537.0,0
310,2015-02-11,Wednesday,1,19,0,21.0,29.766666666666698,0.0,542.333333333333,0
311,2015-02-11,Wednesday,1,19,0,21.0,29.5,0.0,548.0,0
312,2015-02-11,Wednesday,1,19,0,21.0,29.995,0.0,545.5,0
313,2015-02-11,Wednesday,1,20,0,21.0,29.926666666666698,0.0,549.666666666667,0
314,2015-02-11,Wednesday,1,20,0,21.0,29.495,0.0,562.0,0
315,2015-02-11,Wednesday,1,20,0,21.0,29.5,0.0,583.0,0
316,2015-02-11,Wednesday,1,20,0,21.0,29.4475,0.0,552.0,0
317,2015-02-11,Wednesday,1,20,0,21.0,29.696666666666697,0.0,540.0,0
318,2015-02-11,Wednesday,1,20,0,21.0,29.445,0.0,527.333333333333,0
319,2015-02-11,Wednesday,1,20,0,21.0,29.4,0.0,523.333333333333,0
320,2015-02-11,Wednesday,1,20,0,21.0,29.495,0.0,517.0,0
321,2015-02-11,Wednesday,1,20,0,21.0,30.06,0.0,517.333333333333,0
322,2015-02-11,Wednesday,1,20,0,21.0,30.0,0.0,513.0,0
323,2015-02-11,Wednesday,1,20,0,21.0,29.995,0.0,511.0,0
324,2015-02-11,Wednesday,1,20,0,21.0,29.56,0.0,513.0,0
325,2015-02-11,Wednesday,1,20,0,21.0,29.35,0.0,513.0,0
326,2015-02-11,Wednesday,1,20,0,21.0,29.9,0.0,512.333333333333,0
327,2015-02-11,Wednesday,1,20,0,21.0,29.8,0.0,510.5,0
328,2015-02-11,Wednesday,1,20,0,20.926666666666698,29.5933333333333,0.0,512.0,0
329,2015-02-11,Wednesday,1,20,0,20.945,29.445,0.0,509.0,0
330,2015-02-11,Wednesday,1,20,0,20.945,29.6,0.0,502.5,0
331,2015-02-11,Wednesday,1,20,0,21.0,29.55,0.0,503.0,0
332,2015-02-11,Wednesday,1,20,0,21.0,29.6,0.0,502.0,0
333,2015-02-11,Wednesday,1,20,0,21.0,29.2,0.0,502.0,0
334,2015-02-11,Wednesday,1,20,0,21.0,29.23,0.0,500.0,0
335,2015-02-11,Wednesday,1,20,0,21.0,29.745,0.0,504.0,0
336,2015-02-11,Wednesday,1,20,0,21.0,29.245,0.0,506.5,0
337,2015-02-11,Wednesday,1,20,0,21.0,30.09,0.0,497.0,0
338,2015-02-11,Wednesday,1,20,0,20.9725,30.0475,0.0,493.5,0
339,2015-02-11,Wednesday,1,20,0,20.945,30.4,0.0,494.5,0
340,2015-02-11,Wednesday,1,20,0,20.926666666666698,30.0933333333333,0.0,499.666666666667,0
341,2015-02-11,Wednesday,1,20,0,20.926666666666698,29.83,0.0,498.333333333333,0
