,date,DayName,IsWorkDay,Hour,IsWorkHour,Temperature,Humidity,Light,CO2,Occupancy
106,2015-02-02,Monday,1,16,1,22.945,28.1,1.0,1074.0,1
107,2015-02-02,Monday,1,16,1,23.0,28.1,1.0,1086.25,1
108,2015-02-02,Monday,1,16,1,22.956,28.2,1.0,1089.6,1
109,2015-02-02,Monday,1,16,1,22.9725,28.1,1.0,1085.0,1
110,2015-02-02,Monday,1,16,1,22.945,28.1333333333333,1.0,1085.0,1
111,2015-02-02,Monday,1,16,1,23.0,28.2,1.0,1088.0,1
112,2015-02-02,Monday,1,16,1,22.945,28.2,1.0,1091.75,1
113,2015-02-02,Monday,1,16,1,23.0,28.1333333333333,1.0,1091.33333333333,1
114,2015-02-02,Monday,1,16,1,22.912,28.1,1.0,1088.2,1
115,2015-02-02,Monday,1,16,1,22.89,28.1,1.0,1087.5,1
116,2015-02-02,Monday,1,16,1,22.89,27.956,1.0,1079.2,1
117,2015-02-02,Monday,1,16,1,22.865,27.84,1.0,1077.25,1
118,2015-02-02,Monday,1,16,1,22.873333333333303,27.6833333333333,1.0,1064.16666666667,1
119,2015-02-02,Monday,1,16,1,22.873333333333303,27.6,1.0,1056.4,1
120,2015-02-02,Monday,1,16,1,22.89,27.6,1.0,1043.6,1
121,2015-02-02,Monday,1,16,1,22.815,27.445,1.0,1039.5,1
122,2015-02-02,Monday,1,16,1,22.84,27.373333333333303,1.0,1028.66666666667,1
123,2015-02-02,Monday,1,16,1,22.79,27.365,1.0,1020.4,1
124,2015-02-02,Monday,1,16,1,22.79,27.2,1.0,1018.0,1
125,2015-02-02,Monday,1,16,1,22.79,27.1714285714286,1.0,1015.14285714286,1
126,2015-02-02,Monday,1,16,1,22.79,27.0666666666667,1.0,1006.3333333333301,1
127,2015-02-02,Monday,1,16,1,22.79,27.02,1.0,1002.6,1
128,2015-02-02,Monday,1,16,1,22.772,26.934,1.0,993.2,1
129,2015-02-02,Monday,1,16,1,22.76,26.823333333333302,1.0,983.333333333333,1
130,2015-02-02,Monday,1,16,1,22.7,26.754,1.0,976.2,1
131,2015-02-02,Monday,1,16,1,22.7225,26.7,1.0,980.75,1
132,2015-02-02,Monday,1,16,1,22.7,26.6833333333333,1.0,971.333333333333,1
133,2015-02-02,Monday,1,16,1,22.7,26.533333333333303,1.0,966.666666666667,1
134,2015-02-02,Monday,1,16,1,22.7,26.463333333333303,1.0,963.0,1
135,2015-02-02,Monday,1,16,1,22.7,26.445,1.0,952.333333333333,1
136,2015-02-02,Monday,1,16,1,22.7,26.34,1.0,948.0,1
137,2015-02-02,Monday,1,16,1,22.7,26.26,1.0,945.0,1
138,2015-02-02,Monday,1,16,1,22.7,26.2,1.0,941.6,1
139,2015-02-02,Monday,1,16,1,22.7,26.16,1.0,929.8,1
140,2015-02-02,Monday,1,16,1,22.7,26.02,1.0,923.8,1
141,2015-02-02,Monday,1,16,1,22.7,26.1,1.0,919.0,1
142,2015-02-02,Monday,1,16,1,22.7,26.0,1.0,918.25,1
143,2015-02-02,Monday,1,16,1,22.7,25.934,1.0,919.4,1
144,2015-02-02,Monday,1,16,1,22.7,25.926666666666698,1.0,927.333333333333,1
145,2015-02-02,Monday,1,16,1,22.7,25.815,1.0,920.25,1
146,2015-02-02,Monday,1,16,1,22.68,25.772,1.0,902.4,1
147,2015-02-02,Monday,1,16,1,22.64,25.695999999999998,1.0,904.4,1
148,2015-02-02,Monday,1,16,1,22.6,25.575,1.0,897.0,1
149,2015-02-02,Monday,1,16,1,22.6666666666667,25.6,1.0,892.0,1
150,2015-02-02,Monday,1,16,1,22.6,25.525,1.0,882.5,1
151,2015-02-02,Monday,1,16,1,22.62,25.476,1.0,887.2,1
152,2015-02-02,Monday,1,16,1,22.625,25.55,1.0,889.25,1
153,2015-02-02,Monday,1,16,1,22.6,25.39,1.0,889.2,1
154,2015-02-02,Monday,1,16,1,22.65,25.42,1.0,880.75,1
155,2015-02-02,Monday,1,16,1,22.6,25.2675,1.0,868.75,1
156,2015-02-02,Monday,1,16,1,22.6,25.218000000000004,1.0,861.0,1
157,2015-02-02,Monday,1,16,1,22.6,25.2,1.0,860.6,1
158,2015-02-02,Monday,1,16,1,22.6,25.2,1.0,864.0,1
159,2015-02-02,Monday,1,16,1,22.6,25.15,1.0,859.0,1
160,2015-02-02,Monday,1,16,1,22.6,25.14,1.0,854.4,1
161,2015-02-02,Monday,1,16,1,22.6,25.15,1.0,847.4,1
162,2015-02-02,Monday,1,17,1,22.6,25.04,1.0,837.2,1
163,2015-02-02,Monday,1,17,1,22.6,25.05,1.0,834.75,1
164,2015-02-02,Monday,1,17,1,22.6,25.06,1.0,832.4,1
165,2015-02-02,Monday,1,17,1,22.6,25.0,1.0,832.0,1
166,2015-02-02,Monday,1,17,1,22.6,25.0,1.0,836.25,1
167,2015-02-02,Monday,1,17,1,22.6,25.0,1.0,832.6,1
168,2015-02-02,Monday,1,17,1,22.6,25.025,1.0,821.5,1
169,2015-02-02,Monday,1,17,1,22.6,25.1,1.0,832.4,1
170,2015-02-02,Monday,1,17,1,22.6,25.08,1.0,832.4,1
171,2015-02-02,Monday,1,17,1,22.56,25.02,1.0,830.75,1
172,2015-02-02,Monday,1,17,1,22.58,25.08,1.0,821.5,1
173,2015-02-02,Monday,1,17,1,22.575,25.075,1.0,818.25,1
174,2015-02-02,Monday,1,17,1,22.56,24.912,1.0,819.8,1
175,2015-02-02,Monday,1,17,1,22.55,25.2,1.0,822.5,1
176,2015-02-02,Monday,1,17,1,22.6,24.9175,1.0,818.0,1
177,2015-02-02,Monday,1,17,1,22.58,25.06,1.0,812.8,1
178,2015-02-02,Monday,1,17,1,22.5666666666667,24.908333333333303,1.0,816.5,1
179,2015-02-02,Monday,1,17,1,22.525,24.945,1.0,822.25,1
180,2015-02-02,Monday,1,17,1,22.54,24.89,1.0,825.0,1
181,2015-02-02,Monday,1,17,1,22.5,24.865,1.0,816.5,1
182,2015-02-02,Monday,1,17,1,22.5,24.9175,1.0,811.5,1
183,2015-02-02,Monday,1,17,1,22.5,24.911666666666697,1.0,811.0,1
184,2015-02-02,Monday,1,17,1,22.56,24.81,1.0,812.2,1
185,2015-02-02,Monday,1,17,1,22.525,24.89,1.0,814.25,1
186,2015-02-02,Monday,1,17,1,22.52,24.976,1.0,824.0,1
187,2015-02-02,Monday,1,17,1,22.575,25.075,1.0,834.5,1
188,2015-02-02,Monday,1,17,1,22.6,25.0,1.0,837.0,1
189,2015-02-02,Monday,1,17,1,22.6,25.0214285714286,1.0,841.166666666667,1
190,2015-02-02,Monday,1,17,1,22.6,25.042857142857102,1.0,845.333333333333,1
191,2015-02-02,Monday,1,17,1,22.6,25.1,1.0,854.75,1
192,2015-02-02,Monday,1,17,1,22.6,25.1,1.0,850.333333333333,1
193,2015-02-02,Monday,1,17,1,22.6,25.08,1.0,845.4,1
194,2015-02-02,Monday,1,17,1,22.6,25.1666666666667,1.0,854.333333333333,1
195,2015-02-02,Monday,1,17,1,22.6,25.0666666666667,1.0,849.333333333333,0
196,2015-02-02,Monday,1,17,1,22.6,25.2,1.0,853.0,0
197,2015-02-02,Monday,1,17,1,22.6,25.2,1.0,853.0,0
198,2015-02-02,Monday,1,17,1,22.54,25.16,1.0,852.0,0
199,2015-02-02,Monday,1,17,1,22.54,25.16,1.0,853.6,0
200,2015-02-02,Monday,1,17,1,22.54,25.14,1.0,845.6,0
201,2015-02-02,Monday,1,17,1,22.525,25.1,1.0,834.25,0
202,2015-02-02,Monday,1,17,1,22.5,25.04,1.0,826.4,0
203,2015-02-02,Monday,1,17,1,22.5,25.0,1.0,819.6,0
204,2015-02-02,Monday,1,17,1,22.5,25.0,1.0,829.6,0
205,2015-02-02,Monday,1,17,1,22.5,25.0,1.0,824.0,0
206,2015-02-02,Monday,1,17,1,22.5,24.912,1.0,814.2,0
207,2015-02-02,Monday,1,17,1,22.5,24.89,1.0,813.5,0
208,2015-02-02,Monday,1,17,1,22.5,24.89,1.0,813.8,0
209,2015-02-02,Monday,1,17,1,22.5,24.89,1.0,811.0,0
210,2015-02-02,Monday,1,17,1,22.478,24.87,1.0,804.6,0
211,2015-02-02,Monday,1,17,1,22.456,24.83,1.0,807.8,0
212,2015-02-02,Monday,1,17,1,22.5,24.856666666666698,1.0,802.333333333333,0
213,2015-02-02,Monday,1,17,1,22.4175,24.7475,1.0,796.75,0
214,2015-02-02,Monday,1,17,1,22.456,24.81,1.0,794.4,0
215,2015-02-02,Monday,1,17,1,22.39,24.7,1.0,790.6,0
216,2015-02-02,Monday,1,17,1,22.4175,24.7225,1.0,789.75,0
217,2015-02-02,Monday,1,17,1,22.39,24.7,1.0,782.2,0
218,2015-02-02,Monday,1,17,1,22.39,24.7225,1.0,772.25,1
219,2015-02-02,Monday,1,17,1,22.39,24.717083333333303,1.0,772.925,1
220,2015-02-02,Monday,1,17,1,22.39,24.711666666666698,1.0,773.6,1
221,2015-02-02,Monday,1,18,2,22.39,24.625,1.0,773.75,1
222,2015-02-02,Monday,1,18,2,22.39,24.754,1.0,771.8,1
223,2015-02-02,Monday,1,18,2,22.39,24.912,1.0,782.8,1
224,2015-02-02,Monday,1,18,2,22.39,25.245,1.0,796.5,1
225,2015-02-02,Monday,1,18,2,22.39,25.0925,0.0,809.0,1
226,2015-02-02,Monday,1,18,2,22.39,25.0,0.0,805.5,0
227,2015-02-02,Monday,1,18,2,22.35,24.978,0.0,791.4,0
228,2015-02-02,Monday,1,18,2,22.323333333333302,25.0,0.0,779.333333333333,0
229,2015-02-02,Monday,1,18,2,22.365,24.9725,0.0,780.75,0
230,2015-02-02,Monday,1,18,2,22.315,24.89,0.0,781.75,0
231,2015-02-02,Monday,1,18,2,22.29,24.9175,0.0,781.0,0
232,2015-02-02,Monday,1,18,2,22.29,24.912,0.0,778.4,0
233,2015-02-02,Monday,1,18,2,22.26,24.856666666666698,0.0,769.333333333333,0
234,2015-02-02,Monday,1,18,2,22.254,24.85,0.0,766.5,0
235,2015-02-02,Monday,1,18,2,22.23,24.7933333333333,0.0,763.25,0
236,2015-02-02,Monday,1,18,2,22.26,24.823333333333302,0.0,762.333333333333,0
237,2015-02-02,Monday,1,18,2,22.2,24.79,0.0,761.5,0
238,2015-02-02,Monday,1,18,2,22.2,24.79,0.0,761.0,0
239,2015-02-02,Monday,1,18,2,22.2,24.736,0.0,757.0,0
240,2015-02-02,Monday,1,18,2,22.2,24.79,0.0,752.333333333333,0
241,2015-02-02,Monday,1,18,2,22.1333333333333,24.7,0.0,748.666666666667,0
242,2015-02-02,Monday,1,18,2,22.1,24.7,0.0,746.25,0
243,2015-02-02,Monday,1,18,2,22.15,24.7225,0.0,745.25,0
244,2015-02-02,Monday,1,18,2,22.1,24.7,0.0,740.666666666667,0
245,2015-02-02,Monday,1,18,2,22.1,24.7,0.0,738.0,0
246,2015-02-02,Monday,1,18,2,22.1333333333333,24.7,0.0,732.666666666667,0
247,2015-02-02,Monday,1,18,2,22.1,24.7,0.0,727.0,0
248,2015-02-02,Monday,1,18,2,22.1,24.675,0.0,716.0,0
249,2015-02-02,Monday,1,18,2,22.0666666666667,24.6666666666667,0.0,723.25,0
250,2015-02-02,Monday,1,18,2,22.0666666666667,24.6666666666667,0.0,718.333333333333,0
251,2015-02-02,Monday,1,18,2,22.0,24.58,0.0,716.6,0
252,2015-02-02,Monday,1,18,2,21.978,24.6,0.0,714.0,0
253,2015-02-02,Monday,1,18,2,21.978,24.56,0.0,714.2,0
254,2015-02-02,Monday,1,18,2,21.945,24.6,0.0,715.0,0
255,2015-02-02,Monday,1,18,2,21.926666666666698,24.5,0.0,706.666666666667,0
256,2015-02-02,Monday,1,18,2,21.89,24.5,0.0,706.0,0
257,2015-02-02,Monday,1,18,2,21.89,24.525,0.0,698.75,0
258,2015-02-02,Monday,1,18,2,21.89,24.5,0.0,692.5,0
259,2015-02-02,Monday,1,18,2,21.89,24.5,0.0,694.75,0
260,2015-02-02,Monday,1,18,2,21.815,24.4175,0.0,697.25,0
261,2015-02-02,Monday,1,18,2,21.823333333333302,24.463333333333303,0.0,692.0,0
262,2015-02-02,Monday,1,18,2,21.79,24.39,0.0,691.0,0
263,2015-02-02,Monday,1,18,2,21.79,24.39,0.0,689.75,0
264,2015-02-02,Monday,1,18,2,21.79,24.39,0.0,689.0,0
265,2015-02-02,Monday,1,18,2,21.7675,24.39,0.0,687.0,0
266,2015-02-02,Monday,1,18,2,21.7675,24.365,0.0,679.75,0
267,2015-02-02,Monday,1,18,2,21.754,24.35,0.0,668.4,0
268,2015-02-02,Monday,1,18,2,21.7,24.29,0.0,665.666666666667,0
269,2015-02-02,Monday,1,18,2,21.7,24.29,0.0,664.75,0
270,2015-02-02,Monday,1,18,2,21.7,24.29,0.0,668.0,0
271,2015-02-02,Monday,1,18,2,21.7,24.29,0.0,661.25,0
272,2015-02-02,Monday,1,18,2,21.64,24.236,0.0,658.2,0
273,2015-02-02,Monday,1,18,2,21.6,24.2,0.0,656.0,0
274,2015-02-02,Monday,1,18,2,21.6,24.2,0.0,654.8,0
275,2015-02-02,Monday,1,18,2,21.6,24.2225,0.0,653.75,0
276,2015-02-02,Monday,1,18,2,21.5,24.26,0.0,650.333333333333,0
277,2015-02-02,Monday,1,18,2,21.5,24.2,0.0,650.75,0
278,2015-02-02,Monday,1,18,2,21.55,24.2,0.0,648.25,0
279,2015-02-02,Monday,1,18,2,21.5,24.2,0.0,640.333333333333,0
280,2015-02-02,Monday,1,18,2,21.5,24.2,0.0,638.0,0
281,2015-02-02,Monday,1,19,0,21.5,24.2,0.0,636.25,0
282,2015-02-02,Monday,1,19,0,21.5,24.2,0.0,636.333333333333,0
283,2015-02-02,Monday,1,19,0,21.5,24.15,0.0,635.75,0
284,2015-02-02,Monday,1,19,0,21.5,24.175,0.0,635.5,0
285,2015-02-02,Monday,1,19,0,21.5,24.125,0.0,627.5,0
286,2015-02-02,Monday,1,19,0,21.5,24.15,0.0,626.25,0
287,2015-02-02,Monday,1,19,0,21.5,24.125,0.0,621.5,0
288,2015-02-02,Monday,1,19,0,21.5,24.1,0.0,621.75,0
289,2015-02-02,Monday,1,19,0,21.5,24.1,0.0,620.666666666667,0
290,2015-02-02,Monday,1,19,0,21.5,24.1,0.0,617.0,0
291,2015-02-02,Monday,1,19,0,21.5,24.1,0.0,612.75,0
292,2015-02-02,Monday,1,19,0,21.4725,24.075,0.0,614.5,0
293,2015-02-02,Monday,1,19,0,21.39,24.0,0.0,617.333333333333,0
294,2015-02-02,Monday,1,19,0,21.426666666666698,23.926666666666698,0.0,614.25,0
295,2015-02-02,Monday,1,19,0,21.39,23.9725,0.0,610.75,0
296,2015-02-02,Monday,1,19,0,21.39,23.9175,0.0,603.0,0
297,2015-02-02,Monday,1,19,0,21.39,23.945,0.0,603.5,0
298,2015-02-02,Monday,1,19,0,21.365,23.89,0.0,602.0,0
299,2015-02-02,Monday,1,19,0,21.323333333333302,24.0,0.0,605.666666666667,0
300,2015-02-02,Monday,1,19,0,21.34,23.9725,0.0,604.5,0
301,2015-02-02,Monday,1,19,0,21.315,23.9725,0.0,599.0,0
302,2015-02-02,Monday,1,19,0,21.356666666666698,24.0,0.0,600.0,0
303,2015-02-02,Monday,1,19,0,21.39,23.9725,0.0,596.5,0
304,2015-02-02,Monday,1,19,0,21.315,23.89,0.0,597.5,0
305,2015-02-02,Monday,1,19,0,21.29,23.945,0.0,594.0,0
306,2015-02-02,Monday,1,19,0,21.29,23.9725,0.0,590.5,0
307,2015-02-02,Monday,1,19,0,21.29,23.89,0.0,586.666666666667,0
308,2015-02-02,Monday,1,19,0,21.29,23.926666666666698,0.0,588.0,0
309,2015-02-02,Monday,1,19,0,21.29,23.89,0.0,585.5,0
310,2015-02-02,Monday,1,19,0,21.29,23.89,0.0,584.5,0
311,2015-02-02,Monday,1,19,0,21.254,23.85,0.0,587.2,0
312,2015-02-02,Monday,1,19,0,21.23,23.823333333333302,0.0,585.0,0
313,2015-02-02,Monday,1,19,0,21.218000000000004,23.81,0.0,579.4,0
314,2015-02-02,Monday,1,19,0,21.2,23.79,0.0,579.333333333333,0
315,2015-02-02,Monday,1,19,0,21.2,23.79,0.0,581.6,0
316,2015-02-02,Monday,1,19,0,21.2,23.79,0.0,581.666666666667,0
317,2015-02-02,Monday,1,19,0,21.2,23.79,0.0,577.5,0
318,2015-02-02,Monday,1,19,0,21.2,23.79,0.0,577.333333333333,0
319,2015-02-02,Monday,1,19,0,21.2,23.7675,0.0,574.25,0
320,2015-02-02,Monday,1,19,0,21.2,23.745,0.0,569.0,0
321,2015-02-02,Monday,1,19,0,21.2,23.76,0.0,565.333333333333,0
322,2015-02-02,Monday,1,19,0,21.2,23.7,0.0,561.4,0
323,2015-02-02,Monday,1,19,0,21.2,23.79,0.0,567.333333333333,0
324,2015-02-02,Monday,1,19,0,21.175,23.7,0.0,565.333333333333,0
325,2015-02-02,Monday,1,19,0,21.1666666666667,23.7,0.0,563.5,0
326,2015-02-02,Monday,1,19,0,21.125,23.675,0.0,559.0,0
327,2015-02-02,Monday,1,19,0,21.1,23.65,0.0,559.5,0
328,2015-02-02,Monday,1,19,0,21.125,23.65,0.0,550.5,0
329,2015-02-02,Monday,1,19,0,21.1,23.6,0.0,553.0,0
330,2015-02-02,Monday,1,19,0,21.1333333333333,23.6,0.0,552.0,0
331,2015-02-02,Monday,1,19,0,21.1,23.6,0.0,553.25,0
332,2015-02-02,Monday,1,19,0,21.1,23.6,0.0,545.75,0
333,2015-02-02,Monday,1,19,0,21.1,23.6,0.0,548.0,0
334,2015-02-02,Monday,1,19,0,21.1,23.6,0.0,547.0,0
335,2015-02-02,Monday,1,19,0,21.1,23.575,0.0,545.75,0
336,2015-02-02,Monday,1,19,0,21.1,23.533333333333303,0.0,544.0,0
337,2015-02-02,Monday,1,19,0,21.1,23.4725,0.0,545.5,0
338,2015-02-02,Monday,1,19,0,21.1,23.4725,0.0,547.0,0
339,2015-02-02,Monday,1,19,0,21.1,23.5,0.0,545.25,0
340,2015-02-02,Monday,1,19,0,21.1,23.5,0.0,541.25,0
341,2015-02-02,Monday,1,19,0,21.125,23.5,0.0,540.75,0
342,2015-02-02,Monday,1,20,0,21.1,23.5,0.0,533.333333333333,0
343,2015-02-02,Monday,1,20,0,21.1333333333333,23.5,0.0,528.0,0
344,2015-02-02,Monday,1,20,0,21.1,23.3925,0.0,537.75,0
345,2015-02-02,Monday,1,20,0,21.1,23.4725,0.0,539.5,0
346,2015-02-02,Monday,1,20,0,21.1,23.5,0.0,535.25,0
347,2015-02-02,Monday,1,20,0,21.1,23.5,0.0,537.25,0
348,2015-02-02,Monday,1,20,0,21.1,23.5,0.0,535.25,0
349,2015-02-02,Monday,1,20,0,21.1,23.5,0.0,533.4,0
350,2015-02-02,Monday,1,20,0,21.1,23.5,0.0,524.5,0
351,2015-02-02,Monday,1,20,0,21.1,23.434,0.0,524.8,0
352,2015-02-02,Monday,1,20,0,21.1,23.39,0.0,522.666666666667,0
353,2015-02-02,Monday,1,20,0,21.1,23.39,0.0,521.0,0
354,2015-02-02,Monday,1,20,0,21.125,23.39,0.0,519.75,0
355,2015-02-02,Monday,1,20,0,21.1,23.39,0.0,523.0,0
356,2015-02-02,Monday,1,20,0,21.1,23.39,0.0,523.0,0
357,2015-02-02,Monday,1,20,0,21.1,23.39,0.0,519.0,0
358,2015-02-02,Monday,1,20,0,21.1,23.365,0.0,519.5,0
