,Unnamed: 0,date,DayName,IsWorkDay,Hour,IsWorkHour,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
238,238,2015-02-02,Monday,1,18,2,22.2,24.79,0,761.0,0.00410073726963565,0
239,239,2015-02-02,Monday,1,18,2,22.2,24.736,0,757.0,0.0040917458809511895,0
240,240,2015-02-02,Monday,1,18,2,22.2,24.79,0,752.333333333333,0.00410073726963565,0
241,241,2015-02-02,Monday,1,18,2,22.1333333333333,24.7,0,748.666666666667,0.004069083657579011,0
242,242,2015-02-02,Monday,1,18,2,22.1,24.7,0,746.25,0.00406077210033269,0
243,243,2015-02-02,Monday,1,18,2,22.15,24.7225,0,745.25,0.00407697982248635,0
244,244,2015-02-02,Monday,1,18,2,22.1,24.7,0,740.666666666667,0.00406077210033269,0
245,245,2015-02-02,Monday,1,18,2,22.1,24.7,0,738.0,0.00406077210033269,0
246,246,2015-02-02,Monday,1,18,2,22.1333333333333,24.7,0,732.666666666667,0.004069083657579011,0
247,247,2015-02-02,Monday,1,18,2,22.1,24.7,0,727.0,0.00406077210033269,0
248,248,2015-02-02,Monday,1,18,2,22.1,24.675,0,716.0,0.00405663520140821,0
249,249,2015-02-02,Monday,1,18,2,22.0666666666667,24.6666666666667,0,723.25,0.00404697099901821,0
250,250,2015-02-02,Monday,1,18,2,22.0666666666667,24.6666666666667,0,718.333333333333,0.00404697099901821,0
251,251,2015-02-02,Monday,1,18,2,22.0,24.58,0,716.6,0.00401619278733235,0
252,252,2015-02-02,Monday,1,18,2,21.978,24.6,0,714.0,0.0040140562223397,0
253,253,2015-02-02,Monday,1,18,2,21.978,24.56,0,714.2,0.00400748724931948,0
254,254,2015-02-02,Monday,1,18,2,21.945,24.6,0,715.0,0.00400593001937022,0
255,255,2015-02-02,Monday,1,18,2,21.926666666666694,24.5,0,706.666666666667,0.00398505157493118,0
256,256,2015-02-02,Monday,1,18,2,21.89,24.5,0,706.0,0.00397608547610517,0
257,257,2015-02-02,Monday,1,18,2,21.89,24.525,0,698.75,0.003980168668337221,0
258,258,2015-02-02,Monday,1,18,2,21.89,24.5,0,692.5,0.00397608547610517,0
259,259,2015-02-02,Monday,1,18,2,21.89,24.5,0,694.75,0.00397608547610517,0
260,260,2015-02-02,Monday,1,18,2,21.815,24.4175,0,697.25,0.00394438928261232,0
261,261,2015-02-02,Monday,1,18,2,21.823333333333306,24.463333333333306,0,692.0,0.0039538650728109396,0
262,262,2015-02-02,Monday,1,18,2,21.79,24.39,0,691.0,0.003933868137960921,0
263,263,2015-02-02,Monday,1,18,2,21.79,24.39,0,689.75,0.003933868137960921,0
264,264,2015-02-02,Monday,1,18,2,21.79,24.39,0,689.0,0.003933868137960921,0
265,265,2015-02-02,Monday,1,18,2,21.7675,24.39,0,687.0,0.00392842953743671,0
266,266,2015-02-02,Monday,1,18,2,21.7675,24.365,0,679.75,0.00392437745140477,0
267,267,2015-02-02,Monday,1,18,2,21.754,24.35,0,668.4,0.00391869166016661,0
268,268,2015-02-02,Monday,1,18,2,21.7,24.29,0,665.666666666667,0.0038960130145852295,0
269,269,2015-02-02,Monday,1,18,2,21.7,24.29,0,664.75,0.0038960130145852295,0
270,270,2015-02-02,Monday,1,18,2,21.7,24.29,0,668.0,0.0038960130145852295,0
271,271,2015-02-02,Monday,1,18,2,21.7,24.29,0,661.25,0.0038960130145852295,0
272,272,2015-02-02,Monday,1,18,2,21.64,24.236,0,658.2,0.0038729719939613297,0
273,273,2015-02-02,Monday,1,18,2,21.6,24.2,0,656.0,0.0038576731827532,0
274,274,2015-02-02,Monday,1,18,2,21.6,24.2,0,654.8,0.0038576731827532,0
275,275,2015-02-02,Monday,1,18,2,21.6,24.2225,0,653.75,0.003861282127931,0
276,276,2015-02-02,Monday,1,18,2,21.5,24.26,0,650.333333333333,0.0038435524030295295,0
277,277,2015-02-02,Monday,1,18,2,21.5,24.2,0,650.75,0.0038339879085467,0
278,278,2015-02-02,Monday,1,18,2,21.55,24.2,0,648.25,0.0038458144762779202,0
279,279,2015-02-02,Monday,1,18,2,21.5,24.2,0,640.333333333333,0.0038339879085467,0
280,280,2015-02-02,Monday,1,18,2,21.5,24.2,0,638.0,0.0038339879085467,0
281,281,2015-02-02,Monday,0,19,1,21.5,24.2,0,636.25,0.0038339879085467,0
282,282,2015-02-02,Monday,0,19,1,21.5,24.2,0,636.333333333333,0.0038339879085467,0
283,283,2015-02-02,Monday,0,19,1,21.5,24.15,0,635.75,0.0038260177197901204,0
284,284,2015-02-02,Monday,0,19,1,21.5,24.175,0,635.5,0.00383000278879255,0
285,285,2015-02-02,Monday,0,19,1,21.5,24.125,0,627.5,0.00382203270153845,0
286,286,2015-02-02,Monday,0,19,1,21.5,24.15,0,626.25,0.0038260177197901204,0
287,287,2015-02-02,Monday,0,19,1,21.5,24.125,0,621.5,0.00382203270153845,0
288,288,2015-02-02,Monday,0,19,1,21.5,24.1,0,621.75,0.0038180477340365795,0
289,289,2015-02-02,Monday,0,19,1,21.5,24.1,0,620.666666666667,0.0038180477340365795,0
290,290,2015-02-02,Monday,0,19,1,21.5,24.1,0,617.0,0.0038180477340365795,0
291,291,2015-02-02,Monday,0,19,1,21.5,24.1,0,612.75,0.0038180477340365795,0
292,292,2015-02-02,Monday,0,19,1,21.4725,24.075,0,614.5,0.0038076058153611297,0
293,293,2015-02-02,Monday,0,19,1,21.39,24.0,0,617.333333333333,0.00377641938611092,0
294,294,2015-02-02,Monday,0,19,1,21.426666666666698,23.926666666666694,0,614.25,0.00377333000182496,0
295,295,2015-02-02,Monday,0,19,1,21.39,23.9725,0,610.75,0.0037720659972821204,0
296,296,2015-02-02,Monday,0,19,1,21.39,23.9175,0,603.0,0.00376335940133541,0
297,297,2015-02-02,Monday,0,19,1,21.39,23.945,0,603.5,0.00376771266902404,0
298,298,2015-02-02,Monday,0,19,1,21.365,23.89,0,602.0,0.0037532161493875798,0
299,299,2015-02-02,Monday,0,19,1,21.323333333333302,24.0,0,605.666666666667,0.00376092485713894,0
300,300,2015-02-02,Monday,0,19,1,21.34,23.9725,0,604.5,0.0037604533217008,0
301,301,2015-02-02,Monday,0,19,1,21.315,23.9725,0,599.0,0.0037546588075488703,0
302,302,2015-02-02,Monday,0,19,1,21.356666666666698,24.0,0,600.0,0.0037686651040406602,0
303,303,2015-02-02,Monday,0,19,1,21.39,23.9725,0,596.5,0.0037720659972821204,0
304,304,2015-02-02,Monday,0,19,1,21.315,23.89,0,597.5,0.00374165963273266,0
305,305,2015-02-02,Monday,0,19,1,21.29,23.945,0,594.0,0.00374454576336437,0
306,306,2015-02-02,Monday,0,19,1,21.29,23.9725,0,590.5,0.00374887216352344,0
307,307,2015-02-02,Monday,0,19,1,21.29,23.89,0,586.666666666667,0.00373589314251898,0
308,308,2015-02-02,Monday,0,19,1,21.29,23.926666666666694,0,588.0,0.00374166152982765,0
309,309,2015-02-02,Monday,0,19,1,21.29,23.89,0,585.5,0.00373589314251898,0
310,310,2015-02-02,Monday,0,19,1,21.29,23.89,0,584.5,0.00373589314251898,0
311,311,2015-02-02,Monday,0,19,1,21.254,23.85,0,587.2,0.0037213245372262798,0
312,312,2015-02-02,Monday,0,19,1,21.23,23.823333333333306,0,585.0,0.00371163679525134,0
313,313,2015-02-02,Monday,0,19,1,21.218000000000004,23.81,0,579.4,0.00370680031023175,0
314,314,2015-02-02,Monday,0,19,1,21.2,23.79,0,579.333333333333,0.00369955480346118,0
315,315,2015-02-02,Monday,0,19,1,21.2,23.79,0,581.6,0.00369955480346118,0
316,316,2015-02-02,Monday,0,19,1,21.2,23.79,0,581.666666666667,0.00369955480346118,0
317,317,2015-02-02,Monday,0,19,1,21.2,23.79,0,577.5,0.00369955480346118,0
318,318,2015-02-02,Monday,0,19,1,21.2,23.79,0,577.333333333333,0.00369955480346118,0
319,319,2015-02-02,Monday,0,19,1,21.2,23.7675,0,574.25,0.0036960350636578796,0
320,320,2015-02-02,Monday,0,19,1,21.2,23.745,0,569.0,0.00369251536345345,0
321,321,2015-02-02,Monday,0,19,1,21.2,23.76,0,565.333333333333,0.00369486182585656,0
322,322,2015-02-02,Monday,0,19,1,21.2,23.7,0,561.4,0.0036854760818385295,0
323,323,2015-02-02,Monday,0,19,1,21.2,23.79,0,567.333333333333,0.00369955480346118,0
324,324,2015-02-02,Monday,0,19,1,21.175,23.7,0,565.333333333333,0.0036797916635987102,0
325,325,2015-02-02,Monday,0,19,1,21.1666666666667,23.7,0,563.5,0.0036778985751948602,0
326,326,2015-02-02,Monday,0,19,1,21.125,23.675,0,559.0,0.00366455353347419,0
327,327,2015-02-02,Monday,0,19,1,21.1,23.65,0,559.5,0.00365501193599322,0
328,328,2015-02-02,Monday,0,19,1,21.125,23.65,0,550.5,0.0036606611147234213,0
329,329,2015-02-02,Monday,0,19,1,21.1,23.6,0,553.0,0.00364723932725151,0
330,330,2015-02-02,Monday,0,19,1,21.1333333333333,23.6,0,552.0,0.00365475715962219,0
331,331,2015-02-02,Monday,0,19,1,21.1,23.6,0,553.25,0.00364723932725151,0
332,332,2015-02-02,Monday,0,19,1,21.1,23.6,0,545.75,0.00364723932725151,0
333,333,2015-02-02,Monday,0,19,1,21.1,23.6,0,548.0,0.00364723932725151,0
334,334,2015-02-02,Monday,0,19,1,21.1,23.6,0,547.0,0.00364723932725151,0
335,335,2015-02-02,Monday,0,19,1,21.1,23.575,0,545.75,0.00364335309530045,0
336,336,2015-02-02,Monday,0,19,1,21.1,23.533333333333307,0,544.0,0.00363687614933414,0
337,337,2015-02-02,Monday,0,19,1,21.1,23.4725,0,545.5,0.00362742004904475,0
338,338,2015-02-02,Monday,0,19,1,21.1,23.4725,0,547.0,0.00362742004904475,0
339,339,2015-02-02,Monday,0,19,1,21.1,23.5,0,545.25,0.00363169468911561,0
340,340,2015-02-02,Monday,0,19,1,21.1,23.5,0,541.25,0.00363169468911561,0
341,341,2015-02-02,Monday,0,19,1,21.125,23.5,0,540.75,0.00363730761924146,0
342,342,2015-02-02,Monday,0,20,1,21.1,23.5,0,533.333333333333,0.00363169468911561,0
343,343,2015-02-02,Monday,0,20,1,21.1333333333333,23.5,0,528.0,0.00363918029389709,0
344,344,2015-02-02,Monday,0,20,1,21.1,23.3925,0,537.75,0.0036149850646024296,0
345,345,2015-02-02,Monday,0,20,1,21.1,23.4725,0,539.5,0.00362742004904475,0
346,346,2015-02-02,Monday,0,20,1,21.1,23.5,0,535.25,0.00363169468911561,0
347,347,2015-02-02,Monday,0,20,1,21.1,23.5,0,537.25,0.00363169468911561,0
348,348,2015-02-02,Monday,0,20,1,21.1,23.5,0,535.25,0.00363169468911561,0
349,349,2015-02-02,Monday,0,20,1,21.1,23.5,0,533.4,0.00363169468911561,0
350,350,2015-02-02,Monday,0,20,1,21.1,23.5,0,524.5,0.00363169468911561,0
351,351,2015-02-02,Monday,0,20,1,21.1,23.434,0,524.8,0.0036214356510786295,0
352,352,2015-02-02,Monday,0,20,1,21.1,23.39,0,522.666666666667,0.00361459647930365,0
353,353,2015-02-02,Monday,0,20,1,21.1,23.39,0,521.0,0.00361459647930365,0
354,354,2015-02-02,Monday,0,20,1,21.125,23.39,0,519.75,0.00362018283054654,0
355,355,2015-02-02,Monday,0,20,1,21.1,23.39,0,523.0,0.00361459647930365,0
356,356,2015-02-02,Monday,0,20,1,21.1,23.39,0,523.0,0.00361459647930365,0
357,357,2015-02-02,Monday,0,20,1,21.1,23.39,0,519.0,0.00361459647930365,0
358,358,2015-02-02,Monday,0,20,1,21.1,23.365,0,519.5,0.0036107106528653695,0
359,359,2015-02-02,Monday,0,20,1,21.1,23.39,0,519.75,0.00361459647930365,0
360,360,2015-02-02,Monday,0,20,1,21.1,23.365,0,520.0,0.0036107106528653695,0
361,361,2015-02-02,Monday,0,20,1,21.1,23.33,0,524.6,0.0036052705769470212,0
362,362,2015-02-02,Monday,0,20,1,21.075,23.315,0,520.25,0.00359737848607855,0
363,363,2015-02-02,Monday,0,20,1,21.075,23.34,0,519.0,0.00360125818434467,0
364,364,2015-02-02,Monday,0,20,1,21.1,23.29,0,523.2,0.003599053463173529,0
365,365,2015-02-02,Monday,0,20,1,21.033333333333303,23.29,0,517.666666666667,0.00358425790846352,0
366,366,2015-02-02,Monday,0,20,1,21.02,23.29,0,514.2,0.00358130523727,0
367,367,2015-02-02,Monday,0,20,1,21.025,23.29,0,516.5,0.0035824122377097205,0
368,368,2015-02-02,Monday,0,20,1,21.0,23.29,0,521.0,0.0035768802490343797,0
369,369,2015-02-02,Monday,0,20,1,21.0,23.29,0,520.0,0.0035768802490343797,0
370,370,2015-02-02,Monday,0,20,1,21.0,23.254,0,517.8,0.0035713196208366797,0
371,371,2015-02-02,Monday,0,20,1,21.0,23.26,0,514.333333333333,0.00357224638533805,0
372,372,2015-02-02,Monday,0,20,1,21.0,23.2675,0,516.75,0.00357340484482625,0
373,373,2015-02-02,Monday,0,20,1,21.0,23.29,0,520.75,0.0035768802490343797,0
374,374,2015-02-02,Monday,0,20,1,21.0,23.29,0,519.333333333333,0.0035768802490343797,0
375,375,2015-02-02,Monday,0,20,1,21.0,23.29,0,519.0,0.0035768802490343797,0
376,376,2015-02-02,Monday,0,20,1,21.0,23.29,0,509.75,0.0035768802490343797,0
377,377,2015-02-02,Monday,0,20,1,21.0,23.29,0,508.5,0.0035768802490343797,0
378,378,2015-02-02,Monday,0,20,1,20.9725,23.29,0,504.5,0.003570803756580029,0
379,379,2015-02-02,Monday,0,20,1,21.0,23.29,0,506.5,0.0035768802490343797,0
380,380,2015-02-02,Monday,0,20,1,20.9725,23.29,0,509.0,0.003570803756580029,0
381,381,2015-02-02,Monday,0,20,1,20.963333333333303,23.29,0,507.25,0.00356878028139735,0
382,382,2015-02-02,Monday,0,20,1,21.0,23.29,0,509.333333333333,0.0035768802490343797,0
383,383,2015-02-02,Monday,0,20,1,20.89,23.2,0,509.666666666667,0.0035388222189340897,0
384,384,2015-02-02,Monday,0,20,1,20.89,23.245,0,508.25,0.0035457254426872102,0
385,385,2015-02-02,Monday,0,20,1,20.89,23.2225,0,510.25,0.0035422738117653796,0
386,386,2015-02-02,Monday,0,20,1,20.89,23.254,0,504.0,0.00354710610572144,0
387,387,2015-02-02,Monday,0,20,1,20.89,23.26,0,499.333333333333,0.0035480265511301603,0
388,388,2015-02-02,Monday,0,20,1,20.89,23.2225,0,495.0,0.0035422738117653796,0
389,389,2015-02-02,Monday,0,20,1,20.89,23.2,0,496.25,0.0035388222189340897,0
390,390,2015-02-02,Monday,0,20,1,20.89,23.2,0,494.75,0.0035388222189340897,0
391,391,2015-02-02,Monday,0,20,1,20.89,23.2,0,492.5,0.0035388222189340897,0
392,392,2015-02-02,Monday,0,20,1,20.89,23.2,0,494.25,0.0035388222189340897,0
393,393,2015-02-02,Monday,0,20,1,20.89,23.2,0,492.333333333333,0.0035388222189340897,0
394,394,2015-02-02,Monday,0,20,1,20.89,23.125,0,493.75,0.0035273171845867897,0
395,395,2015-02-02,Monday,0,20,1,20.89,23.125,0,484.75,0.0035273171845867897,0
396,396,2015-02-02,Monday,0,20,1,20.89,23.1,0,489.25,0.0035234822671828397,0
397,397,2015-02-02,Monday,0,20,1,20.89,23.1,0,494.5,0.0035234822671828397,0
398,398,2015-02-02,Monday,0,20,1,20.89,23.1,0,495.666666666667,0.0035234822671828397,0
399,399,2015-02-02,Monday,0,20,1,20.89,23.1,0,501.5,0.0035234822671828397,0
400,400,2015-02-02,Monday,0,20,1,20.89,23.1,0,499.666666666667,0.0035234822671828397,0
401,401,2015-02-02,Monday,0,21,1,20.89,23.1,0,492.5,0.0035234822671828397,0
402,402,2015-02-02,Monday,0,21,1,20.89,23.1,0,494.25,0.0035234822671828397,0
403,403,2015-02-02,Monday,0,21,1,20.89,23.1,0,494.0,0.0035234822671828397,0
404,404,2015-02-02,Monday,0,21,1,20.9725,23.1,0,489.25,0.00354150724957436,0
405,405,2015-02-02,Monday,0,21,1,20.9175,23.1,0,490.0,0.0035294815922970397,0
406,406,2015-02-02,Monday,0,21,1,20.89,23.1,0,495.5,0.0035234822671828397,0
407,407,2015-02-02,Monday,0,21,1,20.89,23.05,0,498.0,0.00351581257343747,0
408,408,2015-02-02,Monday,0,21,1,20.89,23.05,0,495.0,0.00351581257343747,0
409,409,2015-02-02,Monday,0,21,1,20.912,23.0,0,490.2,0.0035129208000967303,0
410,410,2015-02-02,Monday,0,21,1,20.926666666666698,23.0,0,492.333333333333,0.00351610913906784,0
411,411,2015-02-02,Monday,0,21,1,20.89,23.0,0,491.666666666667,0.00350814306776971,0
412,412,2015-02-02,Monday,0,21,1,20.89,22.956,0,488.0,0.00350139405835438,0
413,413,2015-02-02,Monday,0,21,1,20.934,22.934,0,488.0,0.00350755305943681,0
414,414,2015-02-02,Monday,0,21,1,20.89,23.0,0,485.0,0.00350814306776971,0
415,415,2015-02-02,Monday,0,21,1,20.89,23.0,0,490.0,0.00350814306776971,0
416,416,2015-02-02,Monday,0,21,1,20.9175,22.9725,0,489.5,0.00350989075838834,0
417,417,2015-02-02,Monday,0,21,1,20.89,22.945,0,485.25,0.0034997068287565603,0
418,418,2015-02-02,Monday,0,21,1,20.89,22.89,0,485.666666666667,0.00349127081729973,0
419,419,2015-02-02,Monday,0,21,1,20.9175,22.945,0,485.0,0.00350566544528695,0
420,420,2015-02-02,Monday,0,21,1,20.89,22.956,0,485.2,0.00350139405835438,0
421,421,2015-02-02,Monday,0,21,1,20.945,22.89,0,484.0,0.00350316807807591,0
422,422,2015-02-02,Monday,0,21,1,20.89,22.9175,0,483.0,0.0034954887945841803,0
423,423,2015-02-02,Monday,0,21,1,20.89,22.89,0,481.0,0.00349127081729973,0
424,424,2015-02-02,Monday,0,21,1,20.89,22.89,0,476.5,0.00349127081729973,0
425,425,2015-02-02,Monday,0,21,1,20.89,22.89,0,475.0,0.00349127081729973,0
426,426,2015-02-02,Monday,0,21,1,20.89,22.89,0,476.0,0.00349127081729973,0
427,427,2015-02-02,Monday,0,21,1,20.89,22.89,0,478.5,0.00349127081729973,0
428,428,2015-02-02,Monday,0,21,1,20.89,22.89,0,481.0,0.00349127081729973,0
429,429,2015-02-02,Monday,0,21,1,20.89,22.89,0,483.0,0.00349127081729973,0
430,430,2015-02-02,Monday,0,21,1,20.856666666666698,22.856666666666694,0,480.25,0.0034789756630827897,0
431,431,2015-02-02,Monday,0,21,1,20.89,22.89,0,480.25,0.00349127081729973,0
432,432,2015-02-02,Monday,0,21,1,20.89,22.865,0,470.75,0.00348743634186028,0
433,433,2015-02-02,Monday,0,21,1,20.89,22.89,0,474.75,0.00349127081729973,0
434,434,2015-02-02,Monday,0,21,1,20.89,22.865,0,482.25,0.00348743634186028,0
435,435,2015-02-02,Monday,0,21,1,20.89,22.89,0,480.333333333333,0.00349127081729973,0
436,436,2015-02-02,Monday,0,21,1,20.89,22.89,0,480.0,0.00349127081729973,0
437,437,2015-02-02,Monday,0,21,1,20.89,22.84,0,481.5,0.0034836019134338396,0
438,438,2015-02-02,Monday,0,21,1,20.89,22.84,0,483.5,0.0034836019134338396,0
439,439,2015-02-02,Monday,0,21,1,20.89,22.79,0,475.6,0.0034759331976165,0
440,440,2015-02-02,Monday,0,21,1,20.89,22.76,0,475.333333333333,0.0034713320583865197,0
441,441,2015-02-02,Monday,0,21,1,20.89,22.815,0,477.666666666667,0.00347976753201953,0
442,442,2015-02-02,Monday,0,21,1,20.89,22.79,0,475.75,0.0034759331976165,0
443,443,2015-02-02,Monday,0,21,1,20.89,22.79,0,479.166666666667,0.0034759331976165,0
444,444,2015-02-02,Monday,0,21,1,20.865,22.7675,0,475.0,0.00346711546963321,0
445,445,2015-02-02,Monday,0,21,1,20.865,22.7675,0,474.0,0.00346711546963321,0
446,446,2015-02-02,Monday,0,21,1,20.89,22.79,0,477.333333333333,0.0034759331976165,0
447,447,2015-02-02,Monday,0,21,1,20.89,22.79,0,473.0,0.0034759331976165,0
448,448,2015-02-02,Monday,0,21,1,20.89,22.7675,0,470.0,0.0034724823368476893,0
449,449,2015-02-02,Monday,0,21,1,20.865,22.675,0,468.75,0.00345295104445914,0
450,450,2015-02-02,Monday,0,21,1,20.87,22.718000000000004,0,471.4,0.00346060593833997,0
451,451,2015-02-02,Monday,0,21,1,20.89,22.7,0,471.0,0.0034621299830055697,0
452,452,2015-02-02,Monday,0,21,1,20.89,22.7,0,468.0,0.0034621299830055697,0
453,453,2015-02-02,Monday,0,21,1,20.85,22.678,0,468.6,0.00345020659473582,0
454,454,2015-02-02,Monday,0,21,1,20.81,22.62,0,467.4,0.0034328250361985693,0
455,455,2015-02-02,Monday,0,21,1,20.79,22.6,0,469.0,0.0034255294987624602,0
456,456,2015-02-02,Monday,0,21,1,20.79,22.65,0,471.25,0.00343314993421406,0
457,457,2015-02-02,Monday,0,21,1,20.823333333333302,22.73,0,470.666666666667,0.00345245938689913,0
458,458,2015-02-02,Monday,0,21,1,20.79,22.6,0,466.75,0.0034255294987624602,0
459,459,2015-02-02,Monday,0,21,1,20.79,22.64,0,466.8,0.0034316258322677,0
460,460,2015-02-02,Monday,0,21,1,20.79,22.7,0,468.75,0.0034407705553688,0
461,461,2015-02-02,Monday,0,22,1,20.79,22.65,0,467.5,0.00343314993421406,0
462,462,2015-02-02,Monday,0,22,1,20.79,22.6333333333333,0,469.666666666667,0.00343060976843018,0
463,463,2015-02-02,Monday,0,22,1,20.79,22.7,0,469.75,0.0034407705553688,0
464,464,2015-02-02,Monday,0,22,1,20.79,22.6,0,469.75,0.0034255294987624602,0
465,465,2015-02-02,Monday,0,22,1,20.79,22.6,0,467.25,0.0034255294987624602,0
466,466,2015-02-02,Monday,0,22,1,20.772,22.6,0,461.4,0.00342171422452537,0
467,467,2015-02-02,Monday,0,22,1,20.79,22.6,0,469.25,0.0034255294987624602,0
468,468,2015-02-02,Monday,0,22,1,20.79,22.625,0,468.0,0.0034293396932757896,0
469,469,2015-02-02,Monday,0,22,1,20.73,22.6,0,469.0,0.0034128264730600303,0
470,470,2015-02-02,Monday,0,22,1,20.79,22.6,0,467.25,0.0034255294987624602,0
471,471,2015-02-02,Monday,0,22,1,20.79,22.6,0,467.4,0.0034255294987624602,0
472,472,2015-02-02,Monday,0,22,1,20.79,22.6,0,467.666666666667,0.0034255294987624602,0
473,473,2015-02-02,Monday,0,22,1,20.745,22.6,0,471.5,0.00341599833244845,0
474,474,2015-02-02,Monday,0,22,1,20.76,22.6,0,471.666666666667,0.00341917278864175,0
475,475,2015-02-02,Monday,0,22,1,20.7225,22.6,0,464.75,0.00341124151659625,0
476,476,2015-02-02,Monday,0,22,1,20.7225,22.6,0,461.75,0.00341124151659625,0
477,477,2015-02-02,Monday,0,22,1,20.7225,22.6,0,458.5,0.00341124151659625,0
478,478,2015-02-02,Monday,0,22,1,20.745,22.55,0,459.5,0.0034083994007641396,0
479,479,2015-02-02,Monday,0,22,1,20.7225,22.55,0,460.5,0.0034036532240966397,0
