,Unnamed: 0,date,DayName,IsWorkDay,Hour,IsWorkHour,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
40,40,2015-02-04,Wednesday,1,18,2,22.6,27.445,0.0,655.0,0.00465583283178072,0
41,41,2015-02-04,Wednesday,1,18,2,22.6,27.445,0.0,654.25,0.00465583283178072,0
42,42,2015-02-04,Wednesday,1,18,2,22.6,27.39,0.0,648.0,0.0046464328065348,0
43,43,2015-02-04,Wednesday,1,18,2,22.5,27.323333333333306,0.0,648.666666666667,0.0046067632029783215,0
44,44,2015-02-04,Wednesday,1,18,2,22.5,27.445,0.0,646.0,0.00462742903214501,0
45,45,2015-02-04,Wednesday,1,18,2,22.5,27.5,0.0,646.0,0.00463677156669758,0
46,46,2015-02-04,Wednesday,1,18,2,22.5,27.445,0.0,641.5,0.00462742903214501,0
47,47,2015-02-04,Wednesday,1,18,2,22.39,27.29,0.0,639.0,0.00457021208799111,0
48,48,2015-02-04,Wednesday,1,18,2,22.5,27.5,0.0,640.0,0.00463677156669758,0
49,49,2015-02-04,Wednesday,1,18,2,22.39,27.34,0.0,630.5,0.00457864714513976,0
50,50,2015-02-04,Wednesday,1,18,2,22.39,27.356666666666694,0.0,629.333333333333,0.0045814588813251,0
51,51,2015-02-04,Wednesday,1,18,2,22.39,27.5,0.0,632.0,0.00460564085426059,0
52,52,2015-02-04,Wednesday,1,18,2,22.39,27.5,0.0,636.5,0.00460564085426059,0
53,53,2015-02-04,Wednesday,1,18,2,22.39,27.5,0.0,627.5,0.00460564085426059,0
54,54,2015-02-04,Wednesday,1,18,2,22.39,27.39,0.0,626.0,0.0045870824294015,0
55,55,2015-02-04,Wednesday,1,18,2,22.39,27.5,0.0,625.5,0.00460564085426059,0
56,56,2015-02-04,Wednesday,1,18,2,22.34,27.39,0.0,623.5,0.004573050349479821,0
57,57,2015-02-04,Wednesday,1,18,2,22.39,27.463333333333306,0.0,624.666666666667,0.0045994545904935605,0
58,58,2015-02-04,Wednesday,1,18,2,22.39,27.39,0.0,622.0,0.0045870824294015,0
59,59,2015-02-04,Wednesday,1,18,2,22.29,27.39,0.0,621.0,0.00455905614852278,0
60,60,2015-02-04,Wednesday,1,18,2,22.34,27.39,0.0,626.5,0.004573050349479821,0
61,61,2015-02-04,Wednesday,1,18,2,22.29,27.39,0.0,622.0,0.00455905614852278,0
62,62,2015-02-04,Wednesday,1,18,2,22.39,27.39,0.0,620.0,0.0045870824294015,0
63,63,2015-02-04,Wednesday,1,18,2,22.29,27.39,0.0,621.5,0.00455905614852278,0
64,64,2015-02-04,Wednesday,1,18,2,22.29,27.356666666666694,0.0,616.333333333333,0.00455346720904263,0
65,65,2015-02-04,Wednesday,1,18,2,22.29,27.34,0.0,609.0,0.00455067277669262,0
66,66,2015-02-04,Wednesday,1,18,2,22.29,27.39,0.0,614.0,0.00455905614852278,0
67,67,2015-02-04,Wednesday,1,18,2,22.29,27.34,0.0,613.5,0.00455067277669262,0
68,68,2015-02-04,Wednesday,1,18,2,22.29,27.34,0.0,611.0,0.00455067277669262,0
69,69,2015-02-04,Wednesday,1,19,0,22.29,27.39,0.0,612.0,0.00455905614852278,0
70,70,2015-02-04,Wednesday,1,19,0,22.29,27.29,0.0,608.0,0.00454228962919881,0
71,71,2015-02-04,Wednesday,1,19,0,22.29,27.29,0.0,605.5,0.00454228962919881,0
72,72,2015-02-04,Wednesday,1,19,0,22.2675,27.315,0.0,608.5,0.00454021358023024,0
73,73,2015-02-04,Wednesday,1,19,0,22.2,27.29,0.0,608.5,0.00451728819349999,0
74,74,2015-02-04,Wednesday,1,19,0,22.245,27.29,0.0,602.5,0.0045297736958595895,0
75,75,2015-02-04,Wednesday,1,19,0,22.2,27.29,0.0,598.0,0.00451728819349999,0
76,76,2015-02-04,Wednesday,1,19,0,22.2,27.29,0.0,595.0,0.00451728819349999,0
77,77,2015-02-04,Wednesday,1,19,0,22.2,27.29,0.0,591.0,0.00451728819349999,0
78,78,2015-02-04,Wednesday,1,19,0,22.245,27.245,0.0,591.0,0.00452224999364749,0
79,79,2015-02-04,Wednesday,1,19,0,22.2,27.2,0.0,595.0,0.0045022827427646395,0
80,80,2015-02-04,Wednesday,1,19,0,22.2,27.29,0.0,594.333333333333,0.00451728819349999,0
81,81,2015-02-04,Wednesday,1,19,0,22.2,27.29,0.0,593.5,0.00451728819349999,0
82,82,2015-02-04,Wednesday,1,19,0,22.2,27.29,0.0,592.0,0.00451728819349999,0
83,83,2015-02-04,Wednesday,1,19,0,22.15,27.245,0.0,586.5,0.0044959713579516,0
84,84,2015-02-04,Wednesday,1,19,0,22.2,27.2,0.0,586.0,0.0045022827427646395,0
85,85,2015-02-04,Wednesday,1,19,0,22.15,27.245,0.0,586.0,0.0044959713579516,0
86,86,2015-02-04,Wednesday,1,19,0,22.2,27.245,0.0,584.5,0.004509785378283939,0
87,87,2015-02-04,Wednesday,1,19,0,22.1,27.245,0.0,584.5,0.00448219467655486,0
88,88,2015-02-04,Wednesday,1,19,0,22.1,27.2,0.0,585.5,0.0044747382697237215,0
89,89,2015-02-04,Wednesday,1,19,0,22.1333333333333,27.2,0.0,584.666666666667,0.004483903198214579,0
90,90,2015-02-04,Wednesday,1,19,0,22.2,27.2,0.0,577.0,0.0045022827427646395,0
91,91,2015-02-04,Wednesday,1,19,0,22.1,27.2,0.0,580.0,0.0044747382697237215,0
92,92,2015-02-04,Wednesday,1,19,0,22.125,27.2,0.0,582.0,0.00448161041517148,0
93,93,2015-02-04,Wednesday,1,19,0,22.2,27.2,0.0,580.0,0.0045022827427646395,0
94,94,2015-02-04,Wednesday,1,19,0,22.1,27.15,0.0,578.0,0.0044664535814123605,0
95,95,2015-02-04,Wednesday,1,19,0,22.1,27.2,0.0,576.5,0.0044747382697237215,0
96,96,2015-02-04,Wednesday,1,19,0,22.1,27.2,0.0,580.0,0.0044747382697237215,0
97,97,2015-02-04,Wednesday,1,19,0,22.1,27.2,0.0,572.5,0.0044747382697237215,0
98,98,2015-02-04,Wednesday,1,19,0,22.1,27.2,0.0,567.0,0.0044747382697237215,0
99,99,2015-02-04,Wednesday,1,19,0,22.1,27.2,0.0,568.0,0.0044747382697237215,0
100,100,2015-02-04,Wednesday,1,19,0,22.1,27.2,0.0,574.5,0.0044747382697237215,0
101,101,2015-02-04,Wednesday,1,19,0,22.1,27.2,0.0,564.333333333333,0.0044747382697237215,0
102,102,2015-02-04,Wednesday,1,19,0,22.1,27.2,0.0,563.0,0.0044747382697237215,0
103,103,2015-02-04,Wednesday,1,19,0,22.1,27.15,0.0,564.5,0.0044664535814123605,0
104,104,2015-02-04,Wednesday,1,19,0,22.0666666666667,27.1666666666667,0.0,566.333333333333,0.00446007809167045,0
105,105,2015-02-04,Wednesday,1,19,0,22.1,27.1,0.0,562.0,0.00445816911221647,0
106,106,2015-02-04,Wednesday,1,19,0,22.0,27.1,0.0,565.5,0.00443087555124918,0
107,107,2015-02-04,Wednesday,1,19,0,22.0,27.1,0.0,570.0,0.00443087555124918,0
108,108,2015-02-04,Wednesday,1,19,0,22.05,27.15,0.0,562.0,0.00445276274636235,0
109,109,2015-02-04,Wednesday,1,19,0,22.0,27.1,0.0,560.0,0.00443087555124918,0
110,110,2015-02-04,Wednesday,1,19,0,22.0,27.1,0.0,558.0,0.00443087555124918,0
111,111,2015-02-04,Wednesday,1,19,0,22.0,27.1,0.0,556.0,0.00443087555124918,0
112,112,2015-02-04,Wednesday,1,19,0,22.0,27.1,0.0,557.0,0.00443087555124918,0
113,113,2015-02-04,Wednesday,1,19,0,21.9175,27.1,0.0,556.5,0.0044084694316274785,0
114,114,2015-02-04,Wednesday,1,19,0,21.945,27.1,0.0,557.5,0.00441592700761485,0
115,115,2015-02-04,Wednesday,1,19,0,21.926666666666694,27.1,0.0,555.0,0.00441095405497767,0
116,116,2015-02-04,Wednesday,1,19,0,21.89,27.1,0.0,555.0,0.00440102296708593,0
117,117,2015-02-04,Wednesday,1,19,0,21.89,27.1,0.0,553.0,0.00440102296708593,0
118,118,2015-02-04,Wednesday,1,19,0,21.89,27.1,0.0,549.5,0.00440102296708593,0
119,119,2015-02-04,Wednesday,1,19,0,21.89,27.1,0.0,548.5,0.00440102296708593,0
120,120,2015-02-04,Wednesday,1,19,0,21.89,27.1,0.0,551.5,0.00440102296708593,0
121,121,2015-02-04,Wednesday,1,19,0,21.89,27.1,0.0,548.5,0.00440102296708593,0
122,122,2015-02-04,Wednesday,1,19,0,21.89,27.1,0.0,548.0,0.00440102296708593,0
123,123,2015-02-04,Wednesday,1,19,0,21.89,27.1,0.0,547.5,0.00440102296708593,0
124,124,2015-02-04,Wednesday,1,19,0,21.89,27.1,0.0,553.0,0.00440102296708593,0
125,125,2015-02-04,Wednesday,1,19,0,21.84,27.1,0.0,547.5,0.0043875123613343605,0
126,126,2015-02-04,Wednesday,1,19,0,21.856666666666694,27.1,0.0,548.666666666667,0.00439201182580606,0
127,127,2015-02-04,Wednesday,1,19,0,21.79,27.1,0.0,540.0,0.00437403835445405,0
128,128,2015-02-04,Wednesday,1,19,0,21.79,27.1,0.0,538.0,0.00437403835445405,0
129,129,2015-02-04,Wednesday,1,19,0,21.79,27.1,0.0,542.0,0.00437403835445405,0
130,130,2015-02-04,Wednesday,1,20,0,21.79,27.1,0.0,542.0,0.00437403835445405,0
131,131,2015-02-04,Wednesday,1,20,0,21.79,27.1,0.0,538.0,0.00437403835445405,0
132,132,2015-02-04,Wednesday,1,20,0,21.79,27.1,0.0,537.666666666667,0.00437403835445405,0
133,133,2015-02-04,Wednesday,1,20,0,21.79,27.1,0.0,537.5,0.00437403835445405,0
134,134,2015-02-04,Wednesday,1,20,0,21.79,27.1,0.0,536.0,0.00437403835445405,0
135,135,2015-02-04,Wednesday,1,20,0,21.745,27.1,0.0,534.5,0.00436194296945302,0
136,136,2015-02-04,Wednesday,1,20,0,21.7,27.1,0.0,532.5,0.00434987709774486,0
137,137,2015-02-04,Wednesday,1,20,0,21.76,27.1,0.0,530.0,0.0043659714821212,0
138,138,2015-02-04,Wednesday,1,20,0,21.745,27.05,0.0,529.5,0.004353838771225011,0
139,139,2015-02-04,Wednesday,1,20,0,21.79,27.05,0.0,531.0,0.0043659115271710795,0
140,140,2015-02-04,Wednesday,1,20,0,21.73,27.0,0.0,533.333333333333,0.00434172461000499,0
141,141,2015-02-04,Wednesday,1,20,0,21.745,27.0,0.0,531.0,0.004345734782707,0
142,142,2015-02-04,Wednesday,1,20,0,21.745,27.0,0.0,529.0,0.004345734782707,0
143,143,2015-02-04,Wednesday,1,20,0,21.745,27.0,0.0,528.5,0.004345734782707,0
144,144,2015-02-04,Wednesday,1,20,0,21.7,27.0,0.0,525.0,0.00433371405578809,0
145,145,2015-02-04,Wednesday,1,20,0,21.7,27.0,0.0,528.5,0.00433371405578809,0
146,146,2015-02-04,Wednesday,1,20,0,21.7,27.0,0.0,530.5,0.00433371405578809,0
147,147,2015-02-04,Wednesday,1,20,0,21.7,26.89,0.0,528.0,0.00431593567308493,0
148,148,2015-02-04,Wednesday,1,20,0,21.7,26.89,0.0,526.0,0.00431593567308493,0
149,149,2015-02-04,Wednesday,1,20,0,21.7,26.89,0.0,530.0,0.00431593567308493,0
150,150,2015-02-04,Wednesday,1,20,0,21.7,26.89,0.0,533.333333333333,0.00431593567308493,0
151,151,2015-02-04,Wednesday,1,20,0,21.7,26.89,0.0,529.0,0.00431593567308493,0
152,152,2015-02-04,Wednesday,1,20,0,21.7,26.89,0.0,528.0,0.00431593567308493,0
153,153,2015-02-04,Wednesday,1,20,0,21.7,26.89,0.0,526.0,0.00431593567308493,0
154,154,2015-02-04,Wednesday,1,20,0,21.7,26.89,0.0,526.0,0.00431593567308493,0
155,155,2015-02-04,Wednesday,1,20,0,21.7,26.79,0.0,521.0,0.00429977438278406,0
156,156,2015-02-04,Wednesday,1,20,0,21.7,26.79,0.0,518.0,0.00429977438278406,0
157,157,2015-02-04,Wednesday,1,20,0,21.7,26.79,0.0,515.5,0.00429977438278406,0
158,158,2015-02-04,Wednesday,1,20,0,21.7,26.79,0.0,520.0,0.00429977438278406,0
159,159,2015-02-04,Wednesday,1,20,0,21.7,26.7675,0.0,523.5,0.00429613820740729,0
160,160,2015-02-04,Wednesday,1,20,0,21.7,26.79,0.0,525.5,0.00429977438278406,0
161,161,2015-02-04,Wednesday,1,20,0,21.7,26.79,0.0,525.5,0.00429977438278406,0
162,162,2015-02-04,Wednesday,1,20,0,21.7,26.79,0.0,514.0,0.00429977438278406,0
163,163,2015-02-04,Wednesday,1,20,0,21.7,26.7,0.0,518.0,0.00428522993460374,0
164,164,2015-02-04,Wednesday,1,20,0,21.7,26.7,0.0,518.0,0.00428522993460374,0
165,165,2015-02-04,Wednesday,1,20,0,21.7,26.7,0.0,520.0,0.00428522993460374,0
166,166,2015-02-04,Wednesday,1,20,0,21.6,26.7,0.0,521.0,0.00425892186208795,0
167,167,2015-02-04,Wednesday,1,20,0,21.6,26.6,0.0,518.0,0.0042428620368527795,0
168,168,2015-02-04,Wednesday,1,20,0,21.6,26.65,0.0,517.0,0.00425089184650924,0
169,169,2015-02-04,Wednesday,1,20,0,21.6,26.6,0.0,511.5,0.0042428620368527795,0
170,170,2015-02-04,Wednesday,1,20,0,21.65,26.65,0.0,514.0,0.0042640030849451106,0
171,171,2015-02-04,Wednesday,1,20,0,21.6,26.55,0.0,515.5,0.00423483243311065,0
172,172,2015-02-04,Wednesday,1,20,0,21.6,26.5,0.0,517.0,0.00422680303527493,0
173,173,2015-02-04,Wednesday,1,20,0,21.6,26.5,0.0,515.0,0.00422680303527493,0
174,174,2015-02-04,Wednesday,1,20,0,21.6,26.5,0.0,512.0,0.00422680303527493,0
175,175,2015-02-04,Wednesday,1,20,0,21.6,26.5,0.0,515.0,0.00422680303527493,0
176,176,2015-02-04,Wednesday,1,20,0,21.65,26.55,0.0,511.0,0.00424789380271014,0
177,177,2015-02-04,Wednesday,1,20,0,21.6,26.5,0.0,514.0,0.00422680303527493,0
178,178,2015-02-04,Wednesday,1,20,0,21.6,26.445,0.0,508.0,0.00421797093546809,0
179,179,2015-02-04,Wednesday,1,20,0,21.6,26.4725,0.0,509.75,0.00422238695423002,0
180,180,2015-02-04,Wednesday,1,20,0,21.6,26.445,0.0,508.75,0.00421797093546809,0
181,181,2015-02-04,Wednesday,1,20,0,21.6,26.445,0.0,508.5,0.00421797093546809,0
182,182,2015-02-04,Wednesday,1,20,0,21.6,26.39,0.0,507.0,0.00420913908478788,0
183,183,2015-02-04,Wednesday,1,20,0,21.6,26.39,0.0,507.0,0.00420913908478788,0
184,184,2015-02-04,Wednesday,1,20,0,21.6,26.39,0.0,503.5,0.00420913908478788,0
185,185,2015-02-04,Wednesday,1,20,0,21.6,26.39,0.0,504.0,0.00420913908478788,0
186,186,2015-02-04,Wednesday,1,20,0,21.6,26.39,0.0,504.0,0.00420913908478788,0
187,187,2015-02-04,Wednesday,1,20,0,21.575,26.315,0.0,500.5,0.0041906371261489,0
188,188,2015-02-04,Wednesday,1,20,0,21.6,26.29,0.0,500.0,0.00419308181268417,0
189,189,2015-02-04,Wednesday,1,21,0,21.6,26.29,0.0,503.5,0.00419308181268417,0
190,190,2015-02-04,Wednesday,1,21,0,21.55,26.245,0.0,503.0,0.00417298202219627,0
191,191,2015-02-04,Wednesday,1,21,0,21.55,26.245,0.0,502.5,0.00417298202219627,0
192,192,2015-02-04,Wednesday,1,21,0,21.5,26.2,0.0,502.0,0.00415296201038409,0
193,193,2015-02-04,Wednesday,1,21,0,21.5666666666667,26.2,0.0,502.0,0.00417005914917235,0
194,194,2015-02-04,Wednesday,1,21,0,21.5,26.2,0.0,502.5,0.00415296201038409,0
195,195,2015-02-04,Wednesday,1,21,0,21.5,26.2,0.0,497.0,0.00415296201038409,0
196,196,2015-02-04,Wednesday,1,21,0,21.5,26.15,0.0,501.5,0.00414498369514183,0
197,197,2015-02-04,Wednesday,1,21,0,21.5,26.15,0.0,504.0,0.00414498369514183,0
198,198,2015-02-04,Wednesday,1,21,0,21.5,26.1,0.0,501.0,0.00413700558321316,0
199,199,2015-02-04,Wednesday,1,21,0,21.5,26.1,0.0,493.75,0.00413700558321316,0
200,200,2015-02-04,Wednesday,1,21,0,21.5,26.1,0.0,500.0,0.00413700558321316,0
201,201,2015-02-04,Wednesday,1,21,0,21.5,26.1,0.0,504.5,0.00413700558321316,0
202,202,2015-02-04,Wednesday,1,21,0,21.5,26.05,0.0,504.0,0.00412902767459031,0
203,203,2015-02-04,Wednesday,1,21,0,21.5,26.1,0.0,501.0,0.00413700558321316,0
204,204,2015-02-04,Wednesday,1,21,0,21.5,26.0,0.0,499.0,0.00412104996926551,0
205,205,2015-02-04,Wednesday,1,21,0,21.5,26.0,0.0,502.0,0.00412104996926551,0
206,206,2015-02-04,Wednesday,1,21,0,21.5,26.0,0.0,503.5,0.00412104996926551,0
207,207,2015-02-04,Wednesday,1,21,0,21.5,26.0,0.0,500.666666666667,0.00412104996926551,0
208,208,2015-02-04,Wednesday,1,21,0,21.5,26.0,0.0,493.0,0.00412104996926551,0
209,209,2015-02-04,Wednesday,1,21,0,21.5,26.0,0.0,492.5,0.00412104996926551,0
210,210,2015-02-04,Wednesday,1,21,0,21.5,26.0,0.0,493.0,0.00412104996926551,0
211,211,2015-02-04,Wednesday,1,21,0,21.5,25.89,0.0,495.5,0.00410349973312177,0
212,212,2015-02-04,Wednesday,1,21,0,21.5,26.0,0.0,492.666666666667,0.00412104996926551,0
213,213,2015-02-04,Wednesday,1,21,0,21.5,26.0,0.0,490.0,0.00412104996926551,0
214,214,2015-02-04,Wednesday,1,21,0,21.5,25.926666666666694,0.0,493.0,0.00410934970251646,0
215,215,2015-02-04,Wednesday,1,21,0,21.5,25.89,0.0,494.666666666667,0.00410349973312177,0
216,216,2015-02-04,Wednesday,1,21,0,21.5,25.89,0.0,496.0,0.00410349973312177,0
217,217,2015-02-04,Wednesday,1,21,0,21.5,25.89,0.0,491.0,0.00410349973312177,0
218,218,2015-02-04,Wednesday,1,21,0,21.5,25.84,0.0,490.5,0.0040955226782985,0
219,219,2015-02-04,Wednesday,1,21,0,21.5,25.84,0.0,490.0,0.0040955226782985,0
220,220,2015-02-04,Wednesday,1,21,0,21.5,25.89,0.0,491.0,0.00410349973312177,0
221,221,2015-02-04,Wednesday,1,21,0,21.5,25.89,0.0,491.666666666667,0.00410349973312177,0
222,222,2015-02-04,Wednesday,1,21,0,21.5,25.89,0.0,493.5,0.00410349973312177,0
223,223,2015-02-04,Wednesday,1,21,0,21.4725,25.865,0.0,493.75,0.0040925677695015285,0
224,224,2015-02-04,Wednesday,1,21,0,21.5,25.84,0.0,490.0,0.0040955226782985,0
225,225,2015-02-04,Wednesday,1,21,0,21.5,25.79,0.0,488.0,0.00408754582674064,0
226,226,2015-02-04,Wednesday,1,21,0,21.5,25.79,0.0,490.0,0.00408754582674064,0
227,227,2015-02-04,Wednesday,1,21,0,21.5,25.79,0.0,487.0,0.00408754582674064,0
228,228,2015-02-04,Wednesday,1,21,0,21.445,25.745,0.0,492.5,0.0040665556071492895,0
229,229,2015-02-04,Wednesday,1,21,0,21.445,25.745,0.0,493.5,0.0040665556071492895,0
230,230,2015-02-04,Wednesday,1,21,0,21.463333333333303,25.76,0.0,493.333333333333,0.00407354230391887,0
231,231,2015-02-04,Wednesday,1,21,0,21.445,25.745,0.0,488.0,0.0040665556071492895,0
232,232,2015-02-04,Wednesday,1,21,0,21.5,25.79,0.0,487.5,0.00408754582674064,0
233,233,2015-02-04,Wednesday,1,21,0,21.426666666666698,25.73,0.0,485.333333333333,0.00405957893706384,0
234,234,2015-02-04,Wednesday,1,21,0,21.39,25.7,0.0,484.0,0.00404565562779471,0
235,235,2015-02-04,Wednesday,1,21,0,21.39,25.7,0.0,489.0,0.00404565562779471,0
236,236,2015-02-04,Wednesday,1,21,0,21.445,25.745,0.0,488.0,0.0040665556071492895,0
237,237,2015-02-04,Wednesday,1,21,0,21.5,25.79,0.0,493.0,0.00408754582674064,0
238,238,2015-02-04,Wednesday,1,21,0,21.39,25.7,0.0,491.0,0.00404565562779471,0
239,239,2015-02-04,Wednesday,1,21,0,21.445,25.745,0.0,488.0,0.0040665556071492895,0
240,240,2015-02-04,Wednesday,1,21,0,21.445,25.745,0.0,487.25,0.0040665556071492895,0
241,241,2015-02-04,Wednesday,1,21,0,21.39,25.7,0.0,489.0,0.00404565562779471,0
242,242,2015-02-04,Wednesday,1,21,0,21.5,25.79,0.0,489.0,0.00408754582674064,0
243,243,2015-02-04,Wednesday,1,21,0,21.39,25.7,0.0,486.0,0.00404565562779471,0
244,244,2015-02-04,Wednesday,1,21,0,21.426666666666698,25.73,0.0,484.666666666667,0.00405957893706384,0
245,245,2015-02-04,Wednesday,1,21,0,21.39,25.7,0.0,485.0,0.00404565562779471,0
246,246,2015-02-04,Wednesday,1,21,0,21.39,25.7,0.0,487.0,0.00404565562779471,0
247,247,2015-02-04,Wednesday,1,21,0,21.39,25.7,0.0,492.0,0.00404565562779471,0
248,248,2015-02-04,Wednesday,1,21,0,21.39,25.7,0.0,490.666666666667,0.00404565562779471,0
249,249,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,488.0,0.00404565562779471,0
250,250,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,485.5,0.00404565562779471,0
251,251,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,486.0,0.00404565562779471,0
252,252,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,485.5,0.00404565562779471,0
253,253,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,486.0,0.00404565562779471,0
254,254,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,480.0,0.00404565562779471,0
255,255,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,481.0,0.00404565562779471,0
256,256,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,481.666666666667,0.00404565562779471,0
257,257,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,485.5,0.00404565562779471,0
258,258,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,485.0,0.00404565562779471,0
259,259,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,473.0,0.00404565562779471,0
260,260,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,475.0,0.00404565562779471,0
261,261,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,486.0,0.00404565562779471,0
262,262,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,481.5,0.00404565562779471,0
263,263,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,483.0,0.00404565562779471,0
264,264,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,479.0,0.00404565562779471,0
265,265,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,479.0,0.00404565562779471,0
266,266,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,479.0,0.00404565562779471,0
267,267,2015-02-04,Wednesday,1,22,0,21.34,25.7,0.0,479.0,0.0040331952510965,0
268,268,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,479.0,0.00404565562779471,0
269,269,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,477.0,0.00404565562779471,0
270,270,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,477.5,0.00404565562779471,0
271,271,2015-02-04,Wednesday,1,22,0,21.29,25.7,0.0,477.5,0.00402076872591321,0
272,272,2015-02-04,Wednesday,1,22,0,21.34,25.7,0.0,480.0,0.0040331952510965,0
273,273,2015-02-04,Wednesday,1,22,0,21.29,25.7,0.0,480.0,0.00402076872591321,0
274,274,2015-02-04,Wednesday,1,22,0,21.34,25.7,0.0,482.0,0.0040331952510965,0
275,275,2015-02-04,Wednesday,1,22,0,21.323333333333302,25.7,0.0,480.333333333333,0.004029049318680021,0
276,276,2015-02-04,Wednesday,1,22,0,21.34,25.7,0.0,477.5,0.0040331952510965,0
277,277,2015-02-04,Wednesday,1,22,0,21.29,25.7,0.0,476.0,0.00402076872591321,0
278,278,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,479.0,0.00404565562779471,0
279,279,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,471.0,0.00404565562779471,0
280,280,2015-02-04,Wednesday,1,22,0,21.29,25.7,0.0,474.0,0.00402076872591321,0
281,281,2015-02-04,Wednesday,1,22,0,21.29,25.7,0.0,477.5,0.00402076872591321,0
282,282,2015-02-04,Wednesday,1,22,0,21.34,25.7,0.0,476.0,0.0040331952510965,0
283,283,2015-02-04,Wednesday,1,22,0,21.29,25.7,0.0,474.25,0.00402076872591321,0
284,284,2015-02-04,Wednesday,1,22,0,21.39,25.7,0.0,475.0,0.00404565562779471,0
285,285,2015-02-04,Wednesday,1,22,0,21.29,25.7,0.0,476.5,0.00402076872591321,0
286,286,2015-02-04,Wednesday,1,22,0,21.34,25.7,0.0,474.5,0.0040331952510965,0
