id;date;Temperature;Humidity;Light;CO2;HumidityRatio;Occupancy
166;02/02/15 14:44;23.625;27.3925;498.666666666667;961;0.00494640574744149;1
167;02/02/15 14:45;23.6;27.39;516.333333333333;963;0.00493844756573873;1
168;02/02/15 14:47;23.6;27.412;501.2;958.6;0.00494244570930318;1
169;02/02/15 14:48;23.6;27.5;522;965.333333333333;0.00495843879351724;1
170;02/02/15 14:49;23.6;27.525;520.5;979.25;0.00496298243218165;1
171;02/02/15 14:50;23.6;27.6;505.285714285714;978.428571428571;0.00497661374332263;1
172;02/02/15 14:51;23.6;27.6;488.333333333333;983;0.00497661374332263;1
173;02/02/15 14:51;23.6;27.54;512;992.6;0.00496570864699156;1
174;02/02/15 14:53;23.6;27.6;511;997.2;0.00497661374332263;1
175;02/02/15 14:54;23.6166666666667;27.6333333333333;501.5;999.5;0.00498771842139186;1
176;02/02/15 14:55;23.6666666666667;27.7;503.666666666667;1001;0.00501505086095386;1
177;02/02/15 14:55;23.6;27.7;483.166666666667;1009.5;0.00499478974690881;1
178;02/02/15 14:57;23.6;27.7225;483.5;1019;0.00499887949294923;1
179;02/02/15 14:57;23.6;27.79;473;1021;0.00501114905119468;1
180;02/02/15 14:58;23.6;27.8566666666667;470.333333333333;1024.66666666667;0.00502326760476436;1
181;02/02/15 15:00;23.6;27.8042857142857;480.142857142857;1030.42857142857;0.00501374584466786;1
182;02/02/15 15:01;23.575;27.79;464;1026.25;0.00500354474845336;1
183;02/02/15 15:02;23.54;27.81;474.4;1028;0.00499653801060323;1
184;02/02/15 15:03;23.6;27.978;470;1034.8;0.00504532457442066;1
185;02/02/15 15:04;23.525;28;454;1055.5;0.00502636675819462;1
186;02/02/15 15:04;23.5;27.978;454;1055.25;0.0050147597241768;1
187;02/02/15 15:06;23.5;28;454;1050;0.00501873480786954;1
188;02/02/15 15:07;23.5;28;454;1051.25;0.00501873480786954;1
189;02/02/15 15:08;23.5;28;445;1053.6;0.00501873480786954;1
190;02/02/15 15:08;23.5;28;439;1055.5;0.00501873480786954;1
191;02/02/15 15:10;23.5;28.025;444.25;1055;0.00502325200960961;1
192;02/02/15 15:10;23.445;28.125;454.75;1059.5;0.00502449114747957;1
193;02/02/15 15:11;23.39;28.18;455.8;1060;0.00501758227438523;1
194;02/02/15 15:13;23.39;28.2;451.6;1073.6;0.00502117211635073;1
195;02/02/15 15:14;23.39;28.2;451.6;1078.6;0.00502117211635073;1
196;02/02/15 15:15;23.39;28.2;454.75;1081;0.00502117211635073;1
197;02/02/15 15:16;23.39;28.2225;454.75;1082;0.00502521073769626;1
198;02/02/15 15:16;23.39;28.3733333333333;457.5;1088.83333333333;0.00505228580200481;1
199;02/02/15 15:17;23.37;28.39;464;1090.6;0.00504912954232637;1
200;02/02/15 15:19;23.39;28.3233333333333;464;1086;0.00504331038348948;1
201;02/02/15 15:20;23.3733333333333;28.445;464;1092.5;0.00506001703431877;1
202;02/02/15 15:21;23.39;28.5;471.5;1103.75;0.00507502467892817;1
203;02/02/15 15:22;23.3233333333333;28.5;475.666666666667;1104.5;0.0050544759894773;1
204;02/02/15 15:23;23.365;28.5;471.5;1103.5;0.00506731029811295;1
205;02/02/15 15:23;23.29;28.5;467.75;1112;0.00504422920396206;1
206;02/02/15 15:24;23.3066666666667;28.5333333333333;466.5;1105.66666666667;0.00505530397430099;1
207;02/02/15 15:26;23.29;28.7;464;1104;0.00507991640233217;1
208;02/02/15 15:27;23.29;28.7;467;1117.2;0.00507991640233217;1
209;02/02/15 15:28;23.29;28.675;467.75;1121.25;0.00507545528038826;1
210;02/02/15 15:29;23.29;28.6166666666667;466.5;1115.66666666667;0.00506504624269139;1
211;02/02/15 15:29;23.29;28.66;459;1120;0.00507277863768927;1
212;02/02/15 15:30;23.29;28.55;464;1123.75;0.0050531506227436;1
213;02/02/15 15:32;23.29;28.6;470;1116;0.00506207229539191;1
214;02/02/15 15:33;23.272;28.6;464;1126.8;0.00505652695304372;1
215;02/02/15 15:34;23.2;28.4175;464;1112.75;0.00500201570843155;1
216;02/02/15 15:35;23.23;28.5;449;1104.5;0.0050258311747689;1
217;02/02/15 15:36;23.29;28.5;464;1108;0.00504422920396206;1
218;02/02/15 15:36;23.215;28.6333333333333;462.333333333333;1127.83333333333;0.00504492264821108;1
219;02/02/15 15:38;23.2;28.6;469;1128.75;0.00503439915237488;1
220;02/02/15 15:39;23.2;28.65;469;1124.25;0.00504327191257943;1
221;02/02/15 15:40;23.2;28.62;469;1130.4;0.0050379482263243;1
222;02/02/15 15:40;23.2;28.7;464;1138;0.00505214492389298;1
223;02/02/15 15:42;23.2;28.7;456.5;1144;0.00505214492389298;1
224;02/02/15 15:42;23.2;28.718;457;1140;0.0050553392694394;1
225;02/02/15 15:43;23.2;28.79;450.25;1139.25;0.00506811697708606;1
226;02/02/15 15:45;23.2;28.79;446;1167.33333333333;0.00506811697708606;1
227;02/02/15 15:46;23.14;28.79;451.6;1159.6;0.00504961840975861;1
228;02/02/15 15:47;23.15;28.89;454.75;1157.75;0.00507039060666789;1
229;02/02/15 15:48;23.15;28.89;448;1159.5;0.00507039060666789;1
230;02/02/15 15:49;23.18;28.83;444;1156.4;0.00506903438932986;1
231;02/02/15 15:49;23.1166666666667;28.945;444;1160;0.00506980946716446;1
232;02/02/15 15:51;23.14;28.956;444;1169.8;0.00507897170322202;1
233;02/02/15 15:52;23.1;29;444;1176.16666666667;0.00507436212642666;1
234;02/02/15 15:53;23.1;29.075;444;1175.25;0.00508759281801227;1
235;02/02/15 15:53;23.1;28.918;444;1166.6;0.00505989720917094;1
236;02/02/15 15:55;23.1;27.925;444;1140.25;0.0048847835460129;1
237;02/02/15 15:55;23.06;27.772;444;1089.2;0.00484597890696344;1
238;02/02/15 15:56;23.02;27.556;435;1042.6;0.00479628399598345;1
239;02/02/15 15:58;23.01;27.8188333333333;432;1051.1;0.00483943509812856;1
240;02/02/15 15:59;23;28.0816666666667;429;1059.6;0.00488253791514092;1
241;02/02/15 16:00;23;27.956;429;1064.6;0.00486051760799699;1
242;02/02/15 16:01;22.9816666666667;27.9083333333333;429;1061.66666666667;0.00484674149485762;1
243;02/02/15 16:01;23;27.9266666666667;429;1058.33333333333;0.00485537781204804;1
244;02/02/15 16:02;23;28.018;429;1061.6;0.00487138154496758;1
245;02/02/15 16:04;22.9816666666667;28.0666666666667;429;1070.33333333333;0.00487445417299691;1
246;02/02/15 16:05;22.945;28.1;429;1074;0.00486938124670424;1
247;02/02/15 16:06;23;28.1;429;1086.25;0.0048857505561061;1
248;02/02/15 16:07;22.956;28.2;429;1089.6;0.00489012795696835;1
249;02/02/15 16:08;22.9725;28.1;429;1085;0.00487755984259212;1
250;02/02/15 16:08;22.945;28.1333333333333;429;1085;0.00487520277362808;1
251;02/02/15 16:09;23;28.2;429;1088;0.00490327463194147;1
252;02/02/15 16:11;22.945;28.2;429;1091.75;0.00488684615185727;1
253;02/02/15 16:12;23;28.1333333333333;429;1091.33333333333;0.00489159180585966;1
254;02/02/15 16:13;22.912;28.1;429;1088.2;0.00485958290505565;1
255;02/02/15 16:14;22.89;28.1;429;1087.5;0.00485306034574781;1
256;02/02/15 16:14;22.89;27.956;432;1079.2;0.00482799752977294;1
257;02/02/15 16:15;22.865;27.84;432.75;1077.25;0.00480047642649419;1
258;02/02/15 16:17;22.8733333333333;27.6833333333333;439;1064.16666666667;0.00477568424252338;1
259;02/02/15 16:18;22.8733333333333;27.6;429;1056.4;0.00476119826877342;1
260;02/02/15 16:19;22.89;27.6;432.75;1043.6;0.00476604528011147;1
261;02/02/15 16:20;22.815;27.445;432.75;1039.5;0.0047174223493656;1
262;02/02/15 16:21;22.84;27.3733333333333;436.5;1028.66666666667;0.00471219953995305;1
263;02/02/15 16:21;22.79;27.365;438;1020.4;0.00469639044961084;1
264;02/02/15 16:23;22.79;27.2;444;1018;0.00466786058404679;1
265;02/02/15 16:24;22.79;27.1714285714286;435.428571428571;1015.14285714286;0.00466292061142762;1
266;02/02/15 16:25;22.79;27.0666666666667;434;1006.33333333333;0.00464480804480218;1
267;02/02/15 16:25;22.79;27.02;432;1002.6;0.00463674005674535;1
268;02/02/15 16:27;22.772;26.934;438;993.2;0.00461679349309269;1
269;02/02/15 16:27;22.76;26.8233333333333;439;983.333333333333;0.00459431462064815;1
270;02/02/15 16:28;22.7;26.754;432;976.2;0.00456558276701595;1
271;02/02/15 16:30;22.7225;26.7;432.75;980.75;0.00456256926364279;1
272;02/02/15 16:31;22.7;26.6833333333333;434;971.333333333333;0.00455343518515253;1
273;02/02/15 16:32;22.7;26.5333333333333;444;966.666666666667;0.00452765178461813;1
274;02/02/15 16:33;22.7;26.4633333333333;444;963;0.00451562025722854;1
275;02/02/15 16:34;22.7;26.445;441.5;952.333333333333;0.00451246921927278;1
276;02/02/15 16:34;22.7;26.34;444;948;0.00449442297611622;1
277;02/02/15 16:36;22.7;26.26;444;945;0.00448067415529907;1
278;02/02/15 16:37;22.7;26.2;441;941.6;0.00447036293569594;1
279;02/02/15 16:38;22.7;26.16;438;929.8;0.00446348897786061;1
280;02/02/15 16:38;22.7;26.02;441;923.8;0.00443943131332927;1
281;02/02/15 16:40;22.7;26.1;440.25;919;0.00445317832394532;1
282;02/02/15 16:40;22.7;26;439;918.25;0.0044359946549457;1
283;02/02/15 16:41;22.7;25.934;438;919.4;0.00442465394980727;1
284;02/02/15 16:43;22.7;25.9266666666667;439;927.333333333333;0.00442339389680503;1
285;02/02/15 16:44;22.7;25.815;432.75;920.25;0.00440420735236127;1
286;02/02/15 16:45;22.68;25.772;432;902.4;0.00439144943150097;1
287;02/02/15 16:46;22.64;25.696;429;904.4;0.00436771760822153;1
288;02/02/15 16:46;22.6;25.575;429;897;0.00433639010072962;1
289;02/02/15 16:47;22.6666666666667;25.6;429;892;0.00435838319402606;1
290;02/02/15 16:49;22.6;25.525;433.5;882.5;0.00432785332156062;1
291;02/02/15 16:50;22.62;25.476;436.2;887.2;0.00432477212303797;1
292;02/02/15 16:51;22.625;25.55;442.5;889.25;0.00433874780423475;1
293;02/02/15 16:52;22.6;25.39;443.4;889.2;0.00430480518013568;1
294;02/02/15 16:53;22.65;25.42;438;880.75;0.0043231196096785;1
295;02/02/15 16:53;22.6;25.2675;442.5;868.75;0.0042838925937963;1
296;02/02/15 16:54;22.6;25.218;439.8;861;0.00427544259793873;1
297;02/02/15 16:56;22.6;25.2;439.8;860.6;0.0042723699287058;1
298;02/02/15 16:57;22.6;25.2;435.5;864;0.0042723699287058;1
299;02/02/15 16:58;22.6;25.15;430.75;859;0.00426383489458762;1
300;02/02/15 16:59;22.6;25.14;440.6;854.4;0.00426212791568025;1
301;02/02/15 16:59;22.6;25.15;428.2;847.4;0.00426383489458762;1
302;02/02/15 17:00;22.6;25.04;432.2;837.2;0.00424505863838244;1
303;02/02/15 17:02;22.6;25.05;431.75;834.75;0.00424676552424079;1
304;02/02/15 17:03;22.6;25.06;429.2;832.4;0.0042484724194037;1
305;02/02/15 17:04;22.6;25;433;832;0.00423823118799312;1
306;02/02/15 17:05;22.6;25;433;836.25;0.00423823118799312;1
307;02/02/15 17:06;22.6;25;428.2;832.6;0.00423823118799312;1
308;02/02/15 17:06;22.6;25.025;428.25;821.5;0.0042424983270408;1
309;02/02/15 17:08;22.6;25.1;425.4;832.4;0.00425530009310245;1
310;02/02/15 17:09;22.6;25.08;429.2;832.4;0.0042518862376435;1
311;02/02/15 17:10;22.56;25.02;433;830.75;0.0042312841785683;1
312;02/02/15 17:10;22.58;25.08;433;821.5;0.00424669048857924;1
313;02/02/15 17:12;22.575;25.075;433;818.25;0.00424454028030122;1
314;02/02/15 17:12;22.56;24.912;433;819.8;0.00421289593420237;1
315;02/02/15 17:13;22.55;25.2;433;822.5;0.00425932809708705;1
316;02/02/15 17:15;22.6;24.9175;433;818;0.00422415004171152;1
317;02/02/15 17:16;22.58;25.06;433;812.8;0.00424328087024612;1
318;02/02/15 17:17;22.5666666666667;24.9083333333333;433;816.5;0.00421398909213464;1
319;02/02/15 17:18;22.525;24.945;433;822.25;0.00420949461543371;1
320;02/02/15 17:19;22.54;24.89;433;825;0.0042040055610701;1
321;02/02/15 17:19;22.5;24.865;433;816.5;0.00418949204255268;1
322;02/02/15 17:21;22.5;24.9175;433;811.5;0.00419839744963948;1
323;02/02/15 17:22;22.5;24.9116666666667;433;811;0.00419740794745465;1
324;02/02/15 17:23;22.56;24.81;433;812.2;0.00419553025049749;1
325;02/02/15 17:23;22.525;24.89;426;814.25;0.00420015063495153;1
326;02/02/15 17:25;22.52;24.976;430.2;824;0.00421347256504319;1
327;02/02/15 17:25;22.575;25.075;433;834.5;0.00424454028030123;1
328;02/02/15 17:26;22.6;25;433;837;0.00423823118799312;1
329;02/02/15 17:28;22.6;25.0214285714286;433;841.166666666667;0.00424188873218796;1
330;02/02/15 17:29;22.6;25.0428571428571;433;845.333333333333;0.00424554631910682;1
331;02/02/15 17:30;22.6;25.1;433;854.75;0.00425530009310245;1
332;02/02/15 17:31;22.6;25.1;428.333333333333;850.333333333333;0.00425530009310245;1
333;02/02/15 17:31;22.6;25.08;424.6;845.4;0.0042518862376435;1
334;02/02/15 17:32;22.6;25.1666666666667;433;854.333333333333;0.00426667988011176;1
335;02/02/15 17:34;22.6;25.0666666666667;428.333333333333;849.333333333333;0.00424961035468154;0
336;02/02/15 17:35;22.6;25.2;422.5;853;0.0042723699287058;0
337;02/02/15 17:36;22.6;25.2;423.666666666667;853;0.0042723699287058;0
338;02/02/15 17:37;22.54;25.16;424.6;852;0.0042499210749079;0
339;02/02/15 17:38;22.54;25.16;427.4;853.6;0.0042499210749079;0
340;02/02/15 17:38;22.54;25.14;421.8;845.6;0.0042465196948245;0
341;02/02/15 17:39;22.525;25.1;426;834.25;0.00423582915169482;0
342;02/02/15 17:41;22.5;25.04;421.8;826.4;0.00421917771792251;0
343;02/02/15 17:42;22.5;25;419;819.6;0.00421239217255268;0
344;02/02/15 17:43;22.5;25;419;829.6;0.00421239217255268;0
345;02/02/15 17:44;22.5;25;419;824;0.00421239217255268;0
346;02/02/15 17:44;22.5;24.912;419;814.2;0.0041974644903524;0
347;02/02/15 17:45;22.5;24.89;419;813.5;0.0041937326810038;0
348;02/02/15 17:47;22.5;24.89;419;813.8;0.0041937326810038;0
349;02/02/15 17:48;22.5;24.89;419;811;0.0041937326810038;0
350;02/02/15 17:49;22.478;24.87;419;804.6;0.00418470411108146;0
351;02/02/15 17:50;22.456;24.83;419;807.8;0.00417230818064312;0
352;02/02/15 17:51;22.5;24.8566666666667;419;802.333333333333;0.00418807850916583;0
353;02/02/15 17:51;22.4175;24.7475;419;796.75;0.00414856636550583;0
354;02/02/15 17:53;22.456;24.81;419;794.4;0.00416892495641864;0
355;02/02/15 17:54;22.39;24.7;419;790.6;0.00413358648459168;0
356;02/02/15 17:55;22.4175;24.7225;419;789.75;0.0041443475474366;0
357;02/02/15 17:55;22.39;24.7;419;782.2;0.00413358648459168;0
358;02/02/15 17:57;22.39;24.7225;419;772.25;0.00413737694389585;1
359;02/02/15 17:57;22.39;24.7170833333333;419;772.925;0.00413646442172095;1
360;02/02/15 17:58;22.39;24.7116666666667;419;773.6;0.00413555190220584;1
361;02/02/15 18:00;22.39;24.625;419;773.75;0.00412095195168535;1
362;02/02/15 18:01;22.39;24.754;416.2;771.8;0.00414268366402263;1
363;02/02/15 18:02;22.39;24.912;418.6;782.8;0.00416930285551727;1
364;02/02/15 18:03;22.39;25.245;415;796.5;0.00422541274126769;1
365;02/02/15 18:04;22.39;25.0925;310.25;809;0.00419971552453032;1
366;02/02/15 18:04;22.39;25;0;805.5;0.0041841297156888;0
367;02/02/15 18:06;22.35;24.978;0;791.4;0.00417019632275524;0
368;02/02/15 18:07;22.3233333333333;25;0;779.333333333333;0.00416708241580403;0
369;02/02/15 18:08;22.365;24.9725;0;780.75;0.00417310345378263;0
370;02/02/15 18:08;22.315;24.89;0;781.75;0.00414650784083818;0
371;02/02/15 18:10;22.29;24.9175;0;781;0.00414476697940617;0
372;02/02/15 18:10;22.29;24.912;0;778.4;0.00414384601663705;0
373;02/02/15 18:11;22.26;24.8566666666667;0;769.333333333333;0.00412698756337495;0
374;02/02/15 18:13;22.254;24.85;0;766.5;0.0041243566010876;0
375;02/02/15 18:14;22.23;24.7933333333333;0;763.25;0.00410884135392114;0
376;02/02/15 18:15;22.26;24.8233333333333;0;762.333333333333;0.00412141651164059;0
377;02/02/15 18:16;22.2;24.79;0;761.5;0.00410073726963565;0
378;02/02/15 18:16;22.2;24.79;0;761;0.00410073726963565;0
379;02/02/15 18:17;22.2;24.736;0;757;0.00409174588095119;0
380;02/02/15 18:19;22.2;24.79;0;752.333333333333;0.00410073726963565;0
381;02/02/15 18:20;22.1333333333333;24.7;0;748.666666666667;0.00406908365757901;0
382;02/02/15 18:21;22.1;24.7;0;746.25;0.00406077210033269;0
383;02/02/15 18:22;22.15;24.7225;0;745.25;0.00407697982248635;0
384;02/02/15 18:23;22.1;24.7;0;740.666666666667;0.00406077210033269;0
385;02/02/15 18:23;22.1;24.7;0;738;0.00406077210033269;0
386;02/02/15 18:24;22.1333333333333;24.7;0;732.666666666667;0.00406908365757901;0
387;02/02/15 18:26;22.1;24.7;0;727;0.00406077210033269;0
388;02/02/15 18:27;22.1;24.675;0;716;0.00405663520140821;0
389;02/02/15 18:28;22.0666666666667;24.6666666666667;0;723.25;0.00404697099901821;0
390;02/02/15 18:29;22.0666666666667;24.6666666666667;0;718.333333333333;0.00404697099901821;0
391;02/02/15 18:29;22;24.58;0;716.6;0.00401619278733235;0
392;02/02/15 18:30;21.978;24.6;0;714;0.0040140562223397;0
393;02/02/15 18:32;21.978;24.56;0;714.2;0.00400748724931948;0
394;02/02/15 18:33;21.945;24.6;0;715;0.00400593001937022;0
395;02/02/15 18:34;21.9266666666667;24.5;0;706.666666666667;0.00398505157493118;0
396;02/02/15 18:35;21.89;24.5;0;706;0.00397608547610517;0
397;02/02/15 18:36;21.89;24.525;0;698.75;0.00398016866833722;0
398;02/02/15 18:36;21.89;24.5;0;692.5;0.00397608547610517;0
399;02/02/15 18:38;21.89;24.5;0;694.75;0.00397608547610517;0
400;02/02/15 18:39;21.815;24.4175;0;697.25;0.00394438928261232;0
401;02/02/15 18:40;21.8233333333333;24.4633333333333;0;692;0.00395386507281094;0
402;02/02/15 18:40;21.79;24.39;0;691;0.00393386813796092;0
403;02/02/15 18:42;21.79;24.39;0;689.75;0.00393386813796092;0
404;02/02/15 18:42;21.79;24.39;0;689;0.00393386813796092;0
405;02/02/15 18:43;21.7675;24.39;0;687;0.00392842953743671;0
406;02/02/15 18:45;21.7675;24.365;0;679.75;0.00392437745140477;0
407;02/02/15 18:46;21.754;24.35;0;668.4;0.00391869166016661;0
408;02/02/15 18:47;21.7;24.29;0;665.666666666667;0.00389601301458523;0
409;02/02/15 18:48;21.7;24.29;0;664.75;0.00389601301458523;0
410;02/02/15 18:49;21.7;24.29;0;668;0.00389601301458523;0
411;02/02/15 18:49;21.7;24.29;0;661.25;0.00389601301458523;0
412;02/02/15 18:51;21.64;24.236;0;658.2;0.00387297199396133;0
413;02/02/15 18:52;21.6;24.2;0;656;0.0038576731827532;0
414;02/02/15 18:53;21.6;24.2;0;654.8;0.0038576731827532;0
415;02/02/15 18:53;21.6;24.2225;0;653.75;0.003861282127931;0
416;02/02/15 18:55;21.5;24.26;0;650.333333333333;0.00384355240302953;0
417;02/02/15 18:55;21.5;24.2;0;650.75;0.0038339879085467;0
418;02/02/15 18:56;21.55;24.2;0;648.25;0.00384581447627792;0
419;02/02/15 18:58;21.5;24.2;0;640.333333333333;0.0038339879085467;0
420;02/02/15 18:59;21.5;24.2;0;638;0.0038339879085467;0
421;02/02/15 19:00;21.5;24.2;0;636.25;0.0038339879085467;0
422;02/02/15 19:01;21.5;24.2;0;636.333333333333;0.0038339879085467;0
423;02/02/15 19:01;21.5;24.15;0;635.75;0.00382601771979012;0
424;02/02/15 19:02;21.5;24.175;0;635.5;0.00383000278879255;0
425;02/02/15 19:04;21.5;24.125;0;627.5;0.00382203270153845;0
426;02/02/15 19:05;21.5;24.15;0;626.25;0.00382601771979012;0
427;02/02/15 19:06;21.5;24.125;0;621.5;0.00382203270153845;0
428;02/02/15 19:07;21.5;24.1;0;621.75;0.00381804773403658;0
429;02/02/15 19:08;21.5;24.1;0;620.666666666667;0.00381804773403658;0
430;02/02/15 19:08;21.5;24.1;0;617;0.00381804773403658;0
431;02/02/15 19:09;21.5;24.1;0;612.75;0.00381804773403658;0
432;02/02/15 19:11;21.4725;24.075;0;614.5;0.00380760581536113;0
433;02/02/15 19:12;21.39;24;0;617.333333333333;0.00377641938611092;0
434;02/02/15 19:13;21.4266666666667;23.9266666666667;0;614.25;0.00377333000182496;0
435;02/02/15 19:14;21.39;23.9725;0;610.75;0.00377206599728212;0
436;02/02/15 19:14;21.39;23.9175;0;603;0.00376335940133541;0
437;02/02/15 19:15;21.39;23.945;0;603.5;0.00376771266902404;0
438;02/02/15 19:17;21.365;23.89;0;602;0.00375321614938758;0
439;02/02/15 19:18;21.3233333333333;24;0;605.666666666667;0.00376092485713894;0
440;02/02/15 19:19;21.34;23.9725;0;604.5;0.0037604533217008;0
441;02/02/15 19:20;21.315;23.9725;0;599;0.00375465880754887;0
442;02/02/15 19:21;21.3566666666667;24;0;600;0.00376866510404066;0
443;02/02/15 19:21;21.39;23.9725;0;596.5;0.00377206599728212;0
444;02/02/15 19:23;21.315;23.89;0;597.5;0.00374165963273266;0
445;02/02/15 19:24;21.29;23.945;0;594;0.00374454576336437;0
446;02/02/15 19:25;21.29;23.9725;0;590.5;0.00374887216352344;0
447;02/02/15 19:25;21.29;23.89;0;586.666666666667;0.00373589314251898;0
448;02/02/15 19:27;21.29;23.9266666666667;0;588;0.00374166152982765;0
449;02/02/15 19:27;21.29;23.89;0;585.5;0.00373589314251898;0
450;02/02/15 19:28;21.29;23.89;0;584.5;0.00373589314251898;0
451;02/02/15 19:30;21.254;23.85;0;587.2;0.00372132453722628;0
452;02/02/15 19:31;21.23;23.8233333333333;0;585;0.00371163679525134;0
453;02/02/15 19:32;21.218;23.81;0;579.4;0.00370680031023175;0
454;02/02/15 19:33;21.2;23.79;0;579.333333333333;0.00369955480346118;0
455;02/02/15 19:34;21.2;23.79;0;581.6;0.00369955480346118;0
456;02/02/15 19:34;21.2;23.79;0;581.666666666667;0.00369955480346118;0
457;02/02/15 19:36;21.2;23.79;0;577.5;0.00369955480346118;0
458;02/02/15 19:37;21.2;23.79;0;577.333333333333;0.00369955480346118;0
459;02/02/15 19:38;21.2;23.7675;0;574.25;0.00369603506365788;0
460;02/02/15 19:38;21.2;23.745;0;569;0.00369251536345345;0
461;02/02/15 19:40;21.2;23.76;0;565.333333333333;0.00369486182585656;0
462;02/02/15 19:40;21.2;23.7;0;561.4;0.00368547608183853;0
463;02/02/15 19:41;21.2;23.79;0;567.333333333333;0.00369955480346118;0
464;02/02/15 19:43;21.175;23.7;0;565.333333333333;0.00367979166359871;0
465;02/02/15 19:44;21.1666666666667;23.7;0;563.5;0.00367789857519486;0
466;02/02/15 19:45;21.125;23.675;0;559;0.00366455353347419;0
467;02/02/15 19:46;21.1;23.65;0;559.5;0.00365501193599322;0
468;02/02/15 19:46;21.125;23.65;0;550.5;0.00366066111472342;0
469;02/02/15 19:47;21.1;23.6;0;553;0.00364723932725151;0
470;02/02/15 19:49;21.1333333333333;23.6;0;552;0.00365475715962219;0
471;02/02/15 19:50;21.1;23.6;0;553.25;0.00364723932725151;0
472;02/02/15 19:51;21.1;23.6;0;545.75;0.00364723932725151;0
473;02/02/15 19:52;21.1;23.6;0;548;0.00364723932725151;0
474;02/02/15 19:53;21.1;23.6;0;547;0.00364723932725151;0
475;02/02/15 19:53;21.1;23.575;0;545.75;0.00364335309530045;0
476;02/02/15 19:54;21.1;23.5333333333333;0;544;0.00363687614933414;0
477;02/02/15 19:56;21.1;23.4725;0;545.5;0.00362742004904475;0
478;02/02/15 19:57;21.1;23.4725;0;547;0.00362742004904475;0
479;02/02/15 19:58;21.1;23.5;0;545.25;0.00363169468911561;0
480;02/02/15 19:59;21.1;23.5;0;541.25;0.00363169468911561;0
481;02/02/15 19:59;21.125;23.5;0;540.75;0.00363730761924146;0
482;02/02/15 20:00;21.1;23.5;0;533.333333333333;0.00363169468911561;0
483;02/02/15 20:02;21.1333333333333;23.5;0;528;0.00363918029389709;0
484;02/02/15 20:03;21.1;23.3925;0;537.75;0.00361498506460243;0
485;02/02/15 20:04;21.1;23.4725;0;539.5;0.00362742004904475;0
486;02/02/15 20:05;21.1;23.5;0;535.25;0.00363169468911561;0
487;02/02/15 20:06;21.1;23.5;0;537.25;0.00363169468911561;0
488;02/02/15 20:06;21.1;23.5;0;535.25;0.00363169468911561;0
489;02/02/15 20:08;21.1;23.5;0;533.4;0.00363169468911561;0
490;02/02/15 20:09;21.1;23.5;0;524.5;0.00363169468911561;0
491;02/02/15 20:10;21.1;23.434;0;524.8;0.00362143565107863;0
492;02/02/15 20:10;21.1;23.39;0;522.666666666667;0.00361459647930365;0
493;02/02/15 20:12;21.1;23.39;0;521;0.00361459647930365;0
494;02/02/15 20:12;21.125;23.39;0;519.75;0.00362018283054654;0
495;02/02/15 20:13;21.1;23.39;0;523;0.00361459647930365;0
496;02/02/15 20:15;21.1;23.39;0;523;0.00361459647930365;0
497;02/02/15 20:16;21.1;23.39;0;519;0.00361459647930365;0
498;02/02/15 20:17;21.1;23.365;0;519.5;0.00361071065286537;0
499;02/02/15 20:18;21.1;23.39;0;519.75;0.00361459647930365;0
500;02/02/15 20:19;21.1;23.365;0;520;0.00361071065286537;0
